Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B6300;2022;L6300;;;;;;;;;;6,6;7,8;9,3;11,0;13,1;8,8;345;410;503;648;840;556;63;10753;46756;Estimation directe
B6300;2022;L6300;;;;;;;;;Maison 1-3P;6,1;6,9;8,3;9,9;11,4;8,2;350;450;500;600;732;526;64;250;2952;Estimation directe
B6300;2022;L6300;;;;;;;;;Ensemble 4P+;5,7;6,8;8,0;9,1;10,2;7,9;505;600;750;900;1072;772;98;2029;13250;Estimation directe
B6300;2022;L6300;;;;;;;;;Maison 4P+;5,6;6,7;8,2;9,3;10,4;7,9;550;670;840;945;1146;835;106;638;6582;Estimation directe
B6300;2022;L6300;;;;;;;;;Appart 1P;10,0;11,3;13,0;15,4;18,1;12,8;289;315;348;380;408;348;27;2175;6798;Estimation directe
B6300;2022;L6300;;;;;;;;;Appart 2P;7,9;9,1;10,4;11,6;13,1;10,1;360;400;450;495;534;445;44;3557;12422;Estimation directe
B6300;2022;L6300;;;;;;;;;Appart 3P;6,7;7,7;8,7;9,8;10,7;8,6;435;492;558;630;690;561;65;2742;11334;Estimation directe
B6300;2022;L6300;;;;;;;;;Appart 4P+;6,0;6,9;7,9;9,0;9,9;7,9;500;561;675;800;961;713;90;1391;6668;Estimation directe
B6300;2022;L6300;;;;;;;;;Ensemble 1P;9,9;11,2;13,0;15,4;18,1;12,7;286;315;350;382;410;349;28;2186;6864;Estimation directe
B6300;2022;L6300;;;;;;;;;Ensemble 2P;7,7;8,9;10,3;11,6;13,1;10,0;350;400;450;495;531;444;44;3620;13071;Estimation directe
B6300;2022;L6300;;;;;;;;;Ensemble 3P;6,5;7,5;8,6;9,8;10,7;8,5;435;490;555;633;700;563;66;2918;13571;Estimation directe
B6300;2022;L6300;;;;;;;;Maison 1-3P;;6,1;6,9;8,3;9,9;11,4;8,2;350;450;500;600;732;526;64;250;2952;Estimation directe
B6300;2022;L6300;;;;;;;;Maison 4P+;;6,4;8,1;10,3;13,2;16,0;8,9;308;345;431;830;967;583;65;2813;13380;Estimation directe
B6300;2022;L6300;;;;;;;;Appart 1P;;7,9;9,1;10,4;11,6;13,1;10,1;360;400;450;495;534;445;44;3557;12422;Estimation directe
B6300;2022;L6300;;;;;;;;Appart 2P;;6,7;7,7;8,7;9,8;10,7;8,6;435;492;558;630;690;561;65;2742;11334;Estimation directe
B6300;2022;L6300;;;;;;;;Appart 3P;;6,0;6,9;7,9;9,0;9,9;7,9;500;561;675;800;961;713;90;1391;6668;Estimation directe
B6300;2022;L6300;;;;;;;;Appart 4P;;9,9;11,2;13,0;15,4;18,1;12,7;286;315;350;382;410;349;28;2186;6864;Estimation directe
B6300;2022;L6300;;;;;;;;Appart 5P+;;7,7;8,9;10,3;11,6;13,1;10,0;350;400;450;495;531;444;44;3620;13071;Estimation directe
B6300;2022;L6300;;;;;;;;Ensemble 1P;;6,5;7,5;8,6;9,8;10,7;8,5;435;490;555;633;700;563;66;2918;13571;Estimation directe
B6300;2022;L6300;;;;;;;;Ensemble 2P;;5,7;6,8;8,0;9,1;10,2;7,9;505;600;750;900;1072;772;98;2029;13250;Estimation directe
B6300;2022;L6300;;;;;;;1. Moins de 1 an;;;7,1;8,4;10,0;11,7;14,2;9,4;340;405;500;640;840;551;59;4622;;Estimation directe
B6300;2022;L6300;;;;;;;1. Moins de 1 an;;Ensemble 4P+;6,0;7,2;8,4;9,4;10,2;8,2;550;660;800;928;1150;821;100;682;;Estimation directe
B6300;2022;L6300;;;;;;;1. Moins de 1 an;;Ensemble 1P;10,3;11,4;13,5;16,0;18,5;13,2;285;315;350;385;410;351;27;1152;;Estimation directe
B6300;2022;L6300;;;;;;;1. Moins de 1 an;;Ensemble 2P;8,2;9,5;10,7;12,1;13,5;10,5;370;406;450;500;540;455;43;1597;;Estimation directe
B6300;2022;L6300;;;;;;;1. Moins de 1 an;;Ensemble 3P;6,9;8,1;9,0;10,1;10,9;8,9;460;500;570;640;700;577;65;1191;;Estimation directe
B6300;2022;L6300;;;;;;;2. 1 an et plus;;;6,3;7,5;8,9;10,6;12,6;8,6;348;416;507;650;847;559;65;6131;;Estimation directe
B6300;2022;L6300;;;;;;;2. 1 an et plus;;Ensemble 4P+;5,7;6,7;7,9;8,9;10,0;7,8;500;584;725;884;1012;754;97;1347;;Estimation directe
B6300;2022;L6300;;;;;;;2. 1 an et plus;;Ensemble 1P;9,6;10,9;12,7;14,6;17,7;12,3;288;315;350;380;410;348;28;1034;;Estimation directe
B6300;2022;L6300;;;;;;;2. 1 an et plus;;Ensemble 2P;7,4;8,7;10,1;11,3;12,8;9,8;340;391;442;490;524;438;45;2023;;Estimation directe
B6300;2022;L6300;;;;;;;2. 1 an et plus;;Ensemble 3P;6,3;7,4;8,5;9,6;10,5;8,3;426;480;550;628;700;557;67;1727;;Estimation directe
B6300;2022;L6300;;;;;;1. Moins de 1 an;;;;7,1;8,4;10,0;11,7;14,2;9,4;340;405;500;640;840;551;59;4622;;Estimation directe
B6300;2022;L6300;;;;;;1. Moins de 1 an;;Appart 4P;;10,3;11,4;13,5;16,0;18,5;13,2;285;315;350;385;410;351;27;1152;;Estimation directe
B6300;2022;L6300;;;;;;1. Moins de 1 an;;Appart 5P+;;8,2;9,5;10,7;12,1;13,5;10,5;370;406;450;500;540;455;43;1597;;Estimation directe
B6300;2022;L6300;;;;;;1. Moins de 1 an;;Ensemble 1P;;6,9;8,1;9,0;10,1;10,9;8,9;460;500;570;640;700;577;65;1191;;Estimation directe
B6300;2022;L6300;;;;;;1. Moins de 1 an;;Ensemble 2P;;6,0;7,2;8,4;9,4;10,2;8,2;550;660;800;928;1150;821;100;682;;Estimation directe
B6300;2022;L6300;;;;;;2. 1 an et plus;;;;6,3;7,5;8,9;10,6;12,6;8,6;348;416;507;650;847;559;65;6131;;Estimation directe
B6300;2022;L6300;;;;;;2. 1 an et plus;;Appart 4P;;9,6;10,9;12,7;14,6;17,7;12,3;288;315;350;380;410;348;28;1034;;Estimation directe
B6300;2022;L6300;;;;;;2. 1 an et plus;;Appart 5P+;;7,4;8,7;10,1;11,3;12,8;9,8;340;391;442;490;524;438;45;2023;;Estimation directe
B6300;2022;L6300;;;;;;2. 1 an et plus;;Ensemble 1P;;6,3;7,4;8,5;9,6;10,5;8,3;426;480;550;628;700;557;67;1727;;Estimation directe
B6300;2022;L6300;;;;;;2. 1 an et plus;;Ensemble 2P;;5,7;6,7;7,9;8,9;10,0;7,8;500;584;725;884;1012;754;97;1347;;Estimation directe
B6300;2022;L6300;;;;;1. Avant 1946;;;;;5,9;7,4;8,9;10,8;13,1;8,4;320;380;466;570;720;500;60;2968;8517;Estimation directe
B6300;2022;L6300;;;;;1. Avant 1946;;;;Ensemble 4P+;5,2;5,8;7,4;8,5;9,8;7,1;500;565;670;820;990;718;101;423;2531;Estimation directe
B6300;2022;L6300;;;;;1. Avant 1946;;;;Ensemble 1P;9,1;10,7;12,7;15,7;18,8;12,5;280;310;340;380;403;343;28;749;1026;Estimation directe
B6300;2022;L6300;;;;;1. Avant 1946;;;;Ensemble 2P;6,6;8,2;9,8;11,1;12,7;9,3;313;369;414;467;512;415;44;1043;2469;Estimation directe
B6300;2022;L6300;;;;;1. Avant 1946;;;;Ensemble 3P;6,1;7,1;8,1;9,2;10,6;8,0;420;459;511;580;657;526;65;753;2491;Estimation directe
B6300;2022;L6300;;;;;1. Avant 1946;;1. Moins de 1 an;;;6,7;8,0;9,9;11,6;14,7;9,0;320;380;460;550;711;497;55;1471;;Estimation directe
B6300;2022;L6300;;;;;1. Avant 1946;;2. 1 an et plus;;;5,7;7,0;8,5;10,3;12,6;8,1;314;380;469;580;720;502;62;1497;;Estimation directe
B6300;2022;L6300;;;;;2. Entre 1946-1970;;;;;6,4;7,3;8,4;10,0;11,7;8,4;360;426;500;600;720;532;64;2682;10582;Estimation directe
B6300;2022;L6300;;;;;2. Entre 1946-1970;;;;Ensemble 4P+;6,0;6,9;7,6;8,6;9,7;7,7;477;525;607;731;900;661;86;738;3435;Estimation directe
B6300;2022;L6300;;;;;2. Entre 1946-1970;;;;Ensemble 1P;9,0;10,3;11,9;13,7;16,4;11,7;264;300;339;370;400;335;29;415;1230;Estimation directe
B6300;2022;L6300;;;;;2. Entre 1946-1970;;;;Ensemble 2P;7,4;8,5;9,8;11,0;12,5;9,7;350;400;435;480;510;437;45;707;2534;Estimation directe
B6300;2022;L6300;;;;;2. Entre 1946-1970;;;;Ensemble 3P;6,4;7,3;8,3;9,1;10,0;8,2;423;470;514;586;630;523;64;822;3383;Estimation directe
B6300;2022;L6300;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;6,9;7,9;9,0;10,5;12,5;8,8;353;420;510;615;760;542;61;977;;Estimation directe
B6300;2022;L6300;;;;;2. Entre 1946-1970;;2. 1 an et plus;;;6,3;7,2;8,3;9,6;11,3;8,2;363;430;500;593;700;528;64;1705;;Estimation directe
B6300;2022;L6300;;;;;3. Entre 1971-1990;;;;;6,5;7,5;8,9;10,7;13,0;8,5;346;404;520;660;850;566;67;1646;12616;Estimation directe
B6300;2022;L6300;;;;;3. Entre 1971-1990;;;;Ensemble 4P+;5,7;6,7;7,8;8,9;9,8;7,7;540;600;736;850;960;758;99;382;3562;Estimation directe
B6300;2022;L6300;;;;;3. Entre 1971-1990;;;;Ensemble 1P;10,0;10,9;12,5;14,4;16,9;12,5;280;316;346;383;400;346;28;439;2376;Estimation directe
B6300;2022;L6300;;;;;3. Entre 1971-1990;;;;Ensemble 2P;7,6;8,5;10,0;11,3;12,7;9,8;361;400;450;480;503;442;45;490;3348;Estimation directe
B6300;2022;L6300;;;;;3. Entre 1971-1990;;;;Ensemble 3P;6,4;7,4;8,4;9,4;9,9;8,2;450;506;560;643;684;573;70;335;3330;Estimation directe
B6300;2022;L6300;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;6,9;8,3;9,4;11,5;14,3;9,1;332;404;516;650;860;563;62;586;;Estimation directe
B6300;2022;L6300;;;;;3. Entre 1971-1990;;2. 1 an et plus;;;6,4;7,4;8,6;10,3;12,3;8,3;350;406;520;677;850;568;69;1060;;Estimation directe
B6300;2022;L6300;;;;;4. Entre 1991-2005;;;;;8,1;8,8;10,2;12,7;15,3;9,8;360;420;550;727;950;614;63;1120;7991;Estimation directe
B6300;2022;L6300;;;;;4. Entre 1991-2005;;;;Ensemble 4P+;7,2;8,2;8,7;9,4;10,4;8,8;700;809;914;1068;1210;940;107;193;1986;Estimation directe
B6300;2022;L6300;;;;;4. Entre 1991-2005;;;;Ensemble 1P;11,6;13,6;15,0;16,0;18,0;14,5;300;330;360;389;420;360;25;357;1611;Estimation directe
B6300;2022;L6300;;;;;4. Entre 1991-2005;;;;Ensemble 2P;9,4;10,2;10,9;12,8;13,9;11,1;400;430;480;513;570;478;43;329;2330;Estimation directe
B6300;2022;L6300;;;;;4. Entre 1991-2005;;;;Ensemble 3P;7,7;8,4;9,1;10,0;11,0;9,1;530;580;633;700;730;638;70;241;2064;Estimation directe
B6300;2022;L6300;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;8,2;9,4;10,6;14,0;16,0;10,2;335;390;505;675;950;582;57;446;;Estimation directe
B6300;2022;L6300;;;;;4. Entre 1991-2005;;2. 1 an et plus;;;8,1;8,8;10,0;11,9;14,5;9,6;366;435;570;771;958;629;65;674;;Estimation directe
B6300;2022;L6300;;;;;5. Après 2005;;;;;8,3;9,0;10,3;11,3;12,6;9,7;410;484;600;767;911;637;65;2337;7050;Estimation directe
B6300;2022;L6300;;;;;5. Après 2005;;;;Ensemble 4P+;6,9;8,3;9,0;10,0;10,7;8,8;715;793;850;951;1100;886;101;293;1737;Estimation directe
B6300;2022;L6300;;;;;5. Après 2005;;;;Ensemble 1P;10,3;11,9;12,7;13,7;15,3;12,3;310;345;380;415;485;383;31;226;621;Estimation directe
B6300;2022;L6300;;;;;5. Après 2005;;;;Ensemble 2P;9,3;10,4;11,2;12,2;13,0;11,1;403;444;484;520;550;481;43;1051;2390;Estimation directe
B6300;2022;L6300;;;;;5. Après 2005;;;;Ensemble 3P;8,3;9,1;10,0;10,6;11,2;9,8;517;585;635;682;733;633;64;767;2303;Estimation directe
B6300;2022;L6300;;;;;5. Après 2005;;1. Moins de 1 an;;;8,4;9,4;10,5;11,8;12,9;10,1;407;477;565;730;900;622;62;1142;;Estimation directe
B6300;2022;L6300;;;;;5. Après 2005;;2. 1 an et plus;;;7,9;8,8;10,1;11,0;12,4;9,5;419;485;615;800;925;648;68;1195;;Estimation directe
B6300;2022;L6300;;;;1. Avant 1946;;;;;;5,9;7,4;8,9;10,8;13,1;8,4;320;380;466;570;720;500;60;2968;8517;Estimation directe
B6300;2022;L6300;;;;1. Avant 1946;;;;Appart 4P;;9,1;10,7;12,7;15,7;18,8;12,5;280;310;340;380;403;343;28;749;1026;Estimation directe
B6300;2022;L6300;;;;1. Avant 1946;;;;Appart 5P+;;6,6;8,2;9,8;11,1;12,7;9,3;313;369;414;467;512;415;44;1043;2469;Estimation directe
B6300;2022;L6300;;;;1. Avant 1946;;;;Ensemble 1P;;6,1;7,1;8,1;9,2;10,6;8,0;420;459;511;580;657;526;65;753;2491;Estimation directe
B6300;2022;L6300;;;;1. Avant 1946;;;;Ensemble 2P;;5,2;5,8;7,4;8,5;9,8;7,1;500;565;670;820;990;718;101;423;2531;Estimation directe
B6300;2022;L6300;;;;1. Avant 1946;;1. Moins de 1 an;;;;6,7;8,0;9,9;11,6;14,7;9,0;320;380;460;550;711;497;55;1471;;Estimation directe
B6300;2022;L6300;;;;1. Avant 1946;;2. 1 an et plus;;;;5,7;7,0;8,5;10,3;12,6;8,1;314;380;469;580;720;502;62;1497;;Estimation directe
B6300;2022;L6300;;;;2. Entre 1946-1970;;;;;;6,4;7,3;8,4;10,0;11,7;8,4;360;426;500;600;720;532;64;2682;10582;Estimation directe
B6300;2022;L6300;;;;2. Entre 1946-1970;;;;Appart 4P;;9,0;10,3;11,9;13,7;16,4;11,7;264;300;339;370;400;335;29;415;1230;Estimation directe
B6300;2022;L6300;;;;2. Entre 1946-1970;;;;Appart 5P+;;7,4;8,5;9,8;11,0;12,5;9,7;350;400;435;480;510;437;45;707;2534;Estimation directe
B6300;2022;L6300;;;;2. Entre 1946-1970;;;;Ensemble 1P;;6,4;7,3;8,3;9,1;10,0;8,2;423;470;514;586;630;523;64;822;3383;Estimation directe
B6300;2022;L6300;;;;2. Entre 1946-1970;;;;Ensemble 2P;;6,0;6,9;7,6;8,6;9,7;7,7;477;525;607;731;900;661;86;738;3435;Estimation directe
B6300;2022;L6300;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;6,9;7,9;9,0;10,5;12,5;8,8;353;420;510;615;760;542;61;977;;Estimation directe
B6300;2022;L6300;;;;2. Entre 1946-1970;;2. 1 an et plus;;;;6,3;7,2;8,3;9,6;11,3;8,2;363;430;500;593;700;528;64;1705;;Estimation directe
B6300;2022;L6300;;;;3. Entre 1971-1990;;;;;;6,5;7,5;8,9;10,7;13,0;8,5;346;404;520;660;850;566;67;1646;12616;Estimation directe
B6300;2022;L6300;;;;3. Entre 1971-1990;;;;Appart 4P;;10,0;10,9;12,5;14,4;16,9;12,5;280;316;346;383;400;346;28;439;2376;Estimation directe
B6300;2022;L6300;;;;3. Entre 1971-1990;;;;Appart 5P+;;7,6;8,5;10,0;11,3;12,7;9,8;361;400;450;480;503;442;45;490;3348;Estimation directe
B6300;2022;L6300;;;;3. Entre 1971-1990;;;;Ensemble 1P;;6,4;7,4;8,4;9,4;9,9;8,2;450;506;560;643;684;573;70;335;3330;Estimation directe
B6300;2022;L6300;;;;3. Entre 1971-1990;;;;Ensemble 2P;;5,7;6,7;7,8;8,9;9,8;7,7;540;600;736;850;960;758;99;382;3562;Estimation directe
B6300;2022;L6300;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;6,9;8,3;9,4;11,5;14,3;9,1;332;404;516;650;860;563;62;586;;Estimation directe
B6300;2022;L6300;;;;3. Entre 1971-1990;;2. 1 an et plus;;;;6,4;7,4;8,6;10,3;12,3;8,3;350;406;520;677;850;568;69;1060;;Estimation directe
B6300;2022;L6300;;;;4. Entre 1991-2005;;;;;;8,1;8,8;10,2;12,7;15,3;9,8;360;420;550;727;950;614;63;1120;7991;Estimation directe
B6300;2022;L6300;;;;4. Entre 1991-2005;;;;Appart 4P;;11,6;13,6;15,0;16,0;18,0;14,5;300;330;360;389;420;360;25;357;1611;Estimation directe
B6300;2022;L6300;;;;4. Entre 1991-2005;;;;Appart 5P+;;9,4;10,2;10,9;12,8;13,9;11,1;400;430;480;513;570;478;43;329;2330;Estimation directe
B6300;2022;L6300;;;;4. Entre 1991-2005;;;;Ensemble 1P;;7,7;8,4;9,1;10,0;11,0;9,1;530;580;633;700;730;638;70;241;2064;Estimation directe
B6300;2022;L6300;;;;4. Entre 1991-2005;;;;Ensemble 2P;;7,2;8,2;8,7;9,4;10,4;8,8;700;809;914;1068;1210;940;107;193;1986;Estimation directe
B6300;2022;L6300;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;8,2;9,4;10,6;14,0;16,0;10,2;335;390;505;675;950;582;57;446;;Estimation directe
B6300;2022;L6300;;;;4. Entre 1991-2005;;2. 1 an et plus;;;;8,1;8,8;10,0;11,9;14,5;9,6;366;435;570;771;958;629;65;674;;Estimation directe
B6300;2022;L6300;;;;5. Après 2005;;;;;;8,3;9,0;10,3;11,3;12,6;9,7;410;484;600;767;911;637;65;2337;7050;Estimation directe
B6300;2022;L6300;;;;5. Après 2005;;;;Appart 4P;;10,3;11,9;12,7;13,7;15,3;12,3;310;345;380;415;485;383;31;226;621;Estimation directe
B6300;2022;L6300;;;;5. Après 2005;;;;Appart 5P+;;9,3;10,4;11,2;12,2;13,0;11,1;403;444;484;520;550;481;43;1051;2390;Estimation directe
B6300;2022;L6300;;;;5. Après 2005;;;;Ensemble 1P;;8,3;9,1;10,0;10,6;11,2;9,8;517;585;635;682;733;633;64;767;2303;Estimation directe
B6300;2022;L6300;;;;5. Après 2005;;;;Ensemble 2P;;6,9;8,3;9,0;10,0;10,7;8,8;715;793;850;951;1100;886;101;293;1737;Estimation directe
B6300;2022;L6300;;;;5. Après 2005;;1. Moins de 1 an;;;;8,4;9,4;10,5;11,8;12,9;10,1;407;477;565;730;900;622;62;1142;;Estimation directe
B6300;2022;L6300;;;;5. Après 2005;;2. 1 an et plus;;;;7,9;8,8;10,1;11,0;12,4;9,5;419;485;615;800;925;648;68;1195;;Estimation directe
B6300;2022;L6300;;;Maison;;;;;;;5,7;6,7;8,2;9,6;10,7;7,9;450;525;720;900;1035;737;93;888;9533;Estimation directe
B6300;2022;L6300;;;Maison;;;;;;Maison 1-3P;6,1;6,9;8,3;9,9;11,4;8,2;350;450;500;600;732;526;64;250;2952;Estimation directe
B6300;2022;L6300;;;Maison;;;;;;Maison 4P+;5,6;6,7;8,2;9,3;10,4;7,9;550;670;840;945;1146;835;106;638;6582;Estimation directe
B6300;2022;L6300;;;Maison;;;;;Maison 1-3P;;6,1;6,9;8,3;9,9;11,4;8,2;350;450;500;600;732;526;64;250;2952;Estimation directe
B6300;2022;L6300;;;Maison;;;;;Maison 4P+;;5,6;6,7;8,2;9,3;10,4;7,9;550;670;840;945;1146;835;106;638;6582;Estimation directe
B6300;2022;L6300;;;Maison;;;;1. Moins de 1 an;;;5,7;7,3;8,4;10,0;10,4;8,3;500;550;840;955;1200;814;98;238;;Estimation directe
B6300;2022;L6300;;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;6,4;7,8;8,3;9,3;10,8;8,3;450;485;530;554;700;536;64;61;;Estimation directe
B6300;2022;L6300;;;Maison;;;;1. Moins de 1 an;;Maison 4P+;5,6;7,2;8,8;10,0;10,4;8,3;670;800;900;1100;1200;928;112;177;;Estimation directe
B6300;2022;L6300;;;Maison;;;;2. 1 an et plus;;;5,7;6,7;8,0;9,4;10,9;7,8;445;515;700;858;974;715;91;650;;Estimation directe
B6300;2022;L6300;;;Maison;;;;2. 1 an et plus;;Maison 1-3P;6,1;6,8;8,3;10,0;11,4;8,2;350;440;500;600;750;524;64;189;;Estimation directe
B6300;2022;L6300;;;Maison;;;;2. 1 an et plus;;Maison 4P+;5,5;6,6;8,0;9,0;10,3;7,7;525;650;810;923;1067;808;104;461;;Estimation directe
B6300;2022;L6300;;;Maison;;;1. Moins de 1 an;;;;5,7;7,3;8,4;10,0;10,4;8,3;500;550;840;955;1200;814;98;238;;Estimation directe
B6300;2022;L6300;;;Maison;;;1. Moins de 1 an;;Maison 1-3P;;6,4;7,8;8,3;9,3;10,8;8,3;450;485;530;554;700;536;64;61;;Estimation directe
B6300;2022;L6300;;;Maison;;;1. Moins de 1 an;;Maison 4P+;;5,6;7,2;8,8;10,0;10,4;8,3;670;800;900;1100;1200;928;112;177;;Estimation directe
B6300;2022;L6300;;;Maison;;;2. 1 an et plus;;;;5,7;6,7;8,0;9,4;10,9;7,8;445;515;700;858;974;715;91;650;;Estimation directe
B6300;2022;L6300;;;Maison;;;2. 1 an et plus;;Maison 1-3P;;6,1;6,8;8,3;10,0;11,4;8,2;350;440;500;600;750;524;64;189;;Estimation directe
B6300;2022;L6300;;;Maison;;;2. 1 an et plus;;Maison 4P+;;5,5;6,6;8,0;9,0;10,3;7,7;525;650;810;923;1067;808;104;461;;Estimation directe
B6300;2022;L6300;;;Maison;;1. Avant 1946;;;;;5,3;6,0;7,4;8,9;10,9;7,2;400;477;530;670;800;581;81;238;2152;Estimation directe
B6300;2022;L6300;;;Maison;;1. Avant 1946;;;;Maison 1-3P;6,1;6,7;7,9;10,0;11,4;8,0;340;445;500;541;657;495;62;117;932;Estimation directe
B6300;2022;L6300;;;Maison;;1. Avant 1946;;;;Maison 4P+;4,5;5,5;6,7;8,0;9,0;6,6;480;550;650;775;950;684;104;121;1220;Estimation directe
B6300;2022;L6300;;;Maison;;1. Avant 1946;;1. Moins de 1 an;;;5,2;5,7;7,8;9,8;11,2;7,3;450;500;550;670;900;607;83;57;;Estimation directe
B6300;2022;L6300;;;Maison;;1. Avant 1946;;2. 1 an et plus;;;5,3;6,1;7,4;8,8;10,9;7,1;390;450;520;670;800;575;81;181;;Estimation directe
B6300;2022;L6300;;;Maison;;2. Entre 1946-1970;;;;;5,8;6,7;8,1;9,4;11,1;8,1;463;525;660;845;1002;704;87;231;2261;Estimation directe
B6300;2022;L6300;;;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;4,0;7,0;8,7;9,6;11,7;8,0;205;430;510;590;660;497;62;66;781;Estimation directe
B6300;2022;L6300;;;Maison;;2. Entre 1946-1970;;;;Maison 4P+;6,0;6,7;8,1;9,4;11,1;8,1;500;595;710;892;1011;764;94;165;1480;Estimation directe
B6300;2022;L6300;;;Maison;;2. Entre 1946-1970;;1. Moins de 1 an;;;6,4;7,8;8,9;9,8;11,1;8,7;560;680;845;1000;1300;884;102;70;;Estimation directe
B6300;2022;L6300;;;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;5,7;6,5;7,9;9,4;10,8;7,9;450;510;650;800;900;664;84;161;;Estimation directe
B6300;2022;L6300;;;Maison;;3. Entre 1971-1990;;;;;5,7;6,7;8,2;9,4;10,0;7,9;524;625;810;900;1040;792;101;171;2329;Estimation directe
B6300;2022;L6300;;;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;37;;Estimation directe
B6300;2022;L6300;;;Maison;;3. Entre 1971-1990;;;;Maison 4P+;5,7;6,7;7,9;9,0;10,0;7,7;600;739;850;930;1200;853;110;134;1723;Estimation directe
B6300;2022;L6300;;;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;32;;Estimation directe
B6300;2022;L6300;;;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;5,7;6,7;8,0;9,2;10,1;7,7;524;625;800;850;960;768;99;139;;Estimation directe
B6300;2022;L6300;;;Maison;;4. Entre 1991-2005;;;;;7,2;8,1;8,7;9,7;10,6;8,8;603;810;914;997;1250;928;105;117;1395;Estimation directe
B6300;2022;L6300;;;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;16;;Estimation directe
B6300;2022;L6300;;;Maison;;4. Entre 1991-2005;;;;Maison 4P+;7,2;8,1;8,7;9,7;10,5;8,8;792;849;930;1083;1250;977;111;101;1065;Estimation directe
B6300;2022;L6300;;;Maison;;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;29;;Estimation directe
B6300;2022;L6300;;;Maison;;4. Entre 1991-2005;;2. 1 an et plus;;;7,4;8,1;8,7;9,4;10,6;8,8;590;809;910;970;1148;909;103;88;;Estimation directe
B6300;2022;L6300;;;Maison;;5. Après 2005;;;;;6,6;8,0;8,8;10,0;10,9;8,6;620;800;885;975;1150;890;103;131;1397;Estimation directe
B6300;2022;L6300;;;Maison;;5. Après 2005;;;;Maison 1-3P;;;;;;;;;;;;;;14;;Estimation directe
B6300;2022;L6300;;;Maison;;5. Après 2005;;;;Maison 4P+;6,6;8,3;8,9;10,0;10,6;8,6;760;840;900;1000;1150;930;109;117;1094;Estimation directe
B6300;2022;L6300;;;Maison;;5. Après 2005;;1. Moins de 1 an;;;7,6;8,3;8,4;9,7;10,2;8,7;530;800;860;1000;1100;880;102;50;;Estimation directe
B6300;2022;L6300;;;Maison;;5. Après 2005;;2. 1 an et plus;;;6,6;7,7;9,0;10,4;11,0;8,6;620;809;885;970;1200;895;104;81;;Estimation directe
B6300;2022;L6300;;;Maison;1. Avant 1946;;;;;;5,3;6,0;7,4;8,9;10,9;7,2;400;477;530;670;800;581;81;238;2152;Estimation directe
B6300;2022;L6300;;;Maison;1. Avant 1946;;;;Maison 1-3P;;6,1;6,7;7,9;10,0;11,4;8,0;340;445;500;541;657;495;62;117;932;Estimation directe
B6300;2022;L6300;;;Maison;1. Avant 1946;;;;Maison 4P+;;4,5;5,5;6,7;8,0;9,0;6,6;480;550;650;775;950;684;104;121;1220;Estimation directe
B6300;2022;L6300;;;Maison;1. Avant 1946;;1. Moins de 1 an;;;;5,2;5,7;7,8;9,8;11,2;7,3;450;500;550;670;900;607;83;57;;Estimation directe
B6300;2022;L6300;;;Maison;1. Avant 1946;;2. 1 an et plus;;;;5,3;6,1;7,4;8,8;10,9;7,1;390;450;520;670;800;575;81;181;;Estimation directe
B6300;2022;L6300;;;Maison;2. Entre 1946-1970;;;;;;5,8;6,7;8,1;9,4;11,1;8,1;463;525;660;845;1002;704;87;231;2261;Estimation directe
B6300;2022;L6300;;;Maison;2. Entre 1946-1970;;;;Maison 1-3P;;4,0;7,0;8,7;9,6;11,7;8,0;205;430;510;590;660;497;62;66;781;Estimation directe
B6300;2022;L6300;;;Maison;2. Entre 1946-1970;;;;Maison 4P+;;6,0;6,7;8,1;9,4;11,1;8,1;500;595;710;892;1011;764;94;165;1480;Estimation directe
B6300;2022;L6300;;;Maison;2. Entre 1946-1970;;1. Moins de 1 an;;;;6,4;7,8;8,9;9,8;11,1;8,7;560;680;845;1000;1300;884;102;70;;Estimation directe
B6300;2022;L6300;;;Maison;2. Entre 1946-1970;;2. 1 an et plus;;;;5,7;6,5;7,9;9,4;10,8;7,9;450;510;650;800;900;664;84;161;;Estimation directe
