Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B6700;2024;L6700;;;;;;;;;;7,9;9,3;11,1;13,3;15,8;10,6;420;515;636;776;950;674;63;13075;80652;Estimation directe
B6700;2024;L6700;;;;;;;;;Maison 1-3P;;;;;;;;;;;;;;21;;Estimation directe
B6700;2024;L6700;;;;;;;;;Ensemble 4P+;6,7;8,0;9,3;10,7;12,2;9,3;654;750;870;1051;1300;935;100;2056;18397;Estimation directe
B6700;2024;L6700;;;;;;;;;Maison 4P+;5,4;6,6;8,9;10,7;12,0;8,5;700;800;950;1106;1300;977;114;153;2579;Estimation directe
B6700;2024;L6700;;;;;;;;;Appart 1P;11,7;13,7;15,5;18,4;21,0;15,6;330;370;410;456;500;415;27;2201;11792;Estimation directe
B6700;2024;L6700;;;;;;;;;Appart 2P;9,2;10,7;12,4;13,8;15,4;12,1;460;509;557;611;680;565;47;4787;24483;Estimation directe
B6700;2024;L6700;;;;;;;;;Appart 3P;7,8;9,0;10,4;11,6;12,9;10,3;550;630;700;770;875;707;69;4010;24929;Estimation directe
B6700;2024;L6700;;;;;;;;;Appart 4P+;7,0;8,0;9,4;10,7;12,2;9,5;650;745;851;1041;1300;927;98;1903;15818;Estimation directe
B6700;2024;L6700;;;;;;;;;Ensemble 1P;11,7;13,7;15,5;18,4;21,0;15,6;330;370;410;456;500;415;27;2201;11840;Estimation directe
B6700;2024;L6700;;;;;;;;;Ensemble 2P;9,2;10,7;12,4;13,8;15,4;12,1;460;508;557;611;680;565;47;4789;24774;Estimation directe
B6700;2024;L6700;;;;;;;;;Ensemble 3P;7,8;9,0;10,4;11,6;12,9;10,2;547;628;700;770;880;707;69;4029;25641;Estimation directe
B6700;2024;L6700;;;;;;;;Maison;;5,4;6,7;8,7;10,7;12,2;8,6;570;718;900;1070;1294;927;108;174;3630;Estimation directe
B6700;2024;L6700;;;;;;;;Appart 1P;;11,7;13,7;15,5;18,4;21,0;15,6;330;370;410;456;500;415;27;2201;11792;Estimation directe
B6700;2024;L6700;;;;;;;;Appart 2P;;9,2;10,7;12,4;13,8;15,4;12,1;460;509;557;611;680;565;47;4787;24483;Estimation directe
B6700;2024;L6700;;;;;;;;Appart 3P;;7,8;9,0;10,4;11,6;12,9;10,3;550;630;700;770;875;707;69;4010;24929;Estimation directe
B6700;2024;L6700;;;;;;;;Appart 4P;;7,0;8,0;9,4;10,7;12,2;9,5;650;745;851;1041;1300;927;98;1903;15818;Estimation directe
B6700;2024;L6700;;;;;;;;Appart 5P+;;11,7;13,7;15,5;18,4;21,0;15,6;330;370;410;456;500;415;27;2201;11840;Estimation directe
B6700;2024;L6700;;;;;;;;Ensemble 1P;;9,2;10,7;12,4;13,8;15,4;12,1;460;508;557;611;680;565;47;4789;24774;Estimation directe
B6700;2024;L6700;;;;;;;;Ensemble 2P;;7,8;9,0;10,4;11,6;12,9;10,2;547;628;700;770;880;707;69;4029;25641;Estimation directe
B6700;2024;L6700;;;;;;;;Ensemble 3P;;6,7;8,0;9,3;10,7;12,2;9,3;654;750;870;1051;1300;935;100;2056;18397;Estimation directe
B6700;2024;L6700;;;;;;;1. Moins de 1 an;;;9,3;10,5;12,4;14,6;17,2;11,9;420;510;640;800;1020;692;58;3391;;Estimation directe
B6700;2024;L6700;;;;;;;1. Moins de 1 an;;Ensemble 4P+;8,4;9,1;10,4;11,8;13,0;10,4;760;850;960;1200;1450;1064;102;386;;Estimation directe
B6700;2024;L6700;;;;;;;1. Moins de 1 an;;Ensemble 1P;13,3;14,8;16,6;19,0;21,8;16,7;347;380;425;475;527;429;26;736;;Estimation directe
B6700;2024;L6700;;;;;;;1. Moins de 1 an;;Ensemble 2P;10,4;11,5;12,9;14,1;16,0;12,9;485;520;575;635;700;587;46;1358;;Estimation directe
B6700;2024;L6700;;;;;;;1. Moins de 1 an;;Ensemble 3P;8,8;10,1;11,1;12,2;14,1;11,2;616;665;730;800;930;751;67;911;;Estimation directe
B6700;2024;L6700;;;;;;;2. 1 an et plus;;;7,6;8,9;10,7;12,7;15,1;10,2;417;518;635;769;932;668;65;9684;;Estimation directe
B6700;2024;L6700;;;;;;;2. 1 an et plus;;Ensemble 4P+;6,5;7,8;8,9;10,3;11,7;9,0;642;704;841;991;1273;897;100;1670;;Estimation directe
B6700;2024;L6700;;;;;;;2. 1 an et plus;;Ensemble 1P;11,2;13,1;15,1;17,9;20,7;15,0;320;362;400;450;495;407;27;1465;;Estimation directe
B6700;2024;L6700;;;;;;;2. 1 an et plus;;Ensemble 2P;8,9;10,2;12,0;13,5;15,1;11,7;450;500;550;600;668;554;47;3431;;Estimation directe
B6700;2024;L6700;;;;;;;2. 1 an et plus;;Ensemble 3P;7,6;8,7;10,0;11,3;12,4;10,0;525;605;687;760;857;694;70;3118;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;;;9,3;10,5;12,4;14,6;17,2;11,9;420;510;640;800;1020;692;58;3391;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;Maison;;;;;;;;;;;;;;;32;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;Appart 1P;;13,3;14,8;16,6;19,0;21,8;16,7;347;380;425;475;527;429;26;736;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;Appart 2P;;10,4;11,5;12,9;14,1;16,0;12,9;485;520;575;635;700;587;46;1358;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;Appart 3P;;8,8;10,1;11,1;12,2;14,1;11,2;616;665;730;800;930;750;67;909;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;Appart 4P;;8,4;9,4;10,3;11,5;13,2;10,5;771;850;960;1200;1450;1073;102;356;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;Appart 5P+;;13,3;14,8;16,6;19,0;21,8;16,7;347;380;425;475;527;429;26;736;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;Ensemble 1P;;10,4;11,5;12,9;14,1;16,0;12,9;485;520;575;635;700;587;46;1358;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;Ensemble 2P;;8,8;10,1;11,1;12,2;14,1;11,2;616;665;730;800;930;751;67;911;;Estimation directe
B6700;2024;L6700;;;;;;1. Moins de 1 an;;Ensemble 3P;;8,4;9,1;10,4;11,8;13,0;10,4;760;850;960;1200;1450;1064;102;386;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;;;7,6;8,9;10,7;12,7;15,1;10,2;417;518;635;769;932;668;65;9684;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;Maison;;5,4;6,5;8,2;10,1;11,7;8,3;530;700;880;1068;1300;904;109;142;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;Appart 1P;;11,2;13,1;15,1;17,9;20,7;15,0;320;362;400;450;495;407;27;1465;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;Appart 2P;;8,9;10,2;12,1;13,5;15,1;11,8;450;500;550;600;668;555;47;3429;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;Appart 3P;;7,7;8,8;10,0;11,4;12,4;10,0;530;612;687;760;851;694;69;3101;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;Appart 4P;;6,8;7,8;9,0;10,3;11,7;9,2;630;700;825;965;1241;884;96;1547;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;Appart 5P+;;11,2;13,1;15,1;17,9;20,7;15,0;320;362;400;450;495;407;27;1465;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;Ensemble 1P;;8,9;10,2;12,0;13,5;15,1;11,7;450;500;550;600;668;554;47;3431;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;Ensemble 2P;;7,6;8,7;10,0;11,3;12,4;10,0;525;605;687;760;857;694;70;3118;;Estimation directe
B6700;2024;L6700;;;;;;2. 1 an et plus;;Ensemble 3P;;6,5;7,8;8,9;10,3;11,7;9,0;642;704;841;991;1273;897;100;1670;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;;;;7,5;8,7;10,5;13,0;15,4;10,3;450;545;670;820;1090;733;71;3332;16737;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;;;Ensemble 4P+;6,7;8,0;9,1;10,7;12,5;9,4;680;750;886;1181;1473;995;106;791;5797;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;;;Ensemble 1P;11,7;14,2;17,1;20,7;24,3;16,4;350;397;446;500;545;446;27;371;1483;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;;;Ensemble 2P;8,8;10,2;12,6;14,3;17,1;12,2;425;489;550;625;700;561;46;1072;3692;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;;;Ensemble 3P;7,5;8,4;10,1;11,6;13,8;10,1;510;600;675;780;900;694;69;1098;5765;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;1. Moins de 1 an;;;9,2;10,4;12,1;14,1;17,7;11,9;500;551;700;900;1200;799;67;863;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;7;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 1P;14,1;14,3;18,2;21,1;25,0;17,7;380;435;500;525;570;482;27;131;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 2P;10,2;11,1;13,6;15,2;19,1;13,5;485;520;570;660;728;598;44;330;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 3P;9,0;10,4;11,2;12,9;14,1;11,5;589;660;740;810;945;754;66;250;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;1. Moins de 1 an;;Appart 4P+;9,0;9,8;10,7;12,5;13,6;11,0;800;900;1150;1450;1945;1237;112;143;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;2. 1 an et plus;;;7,2;8,2;9,9;12,2;14,5;9,8;435;535;657;800;1020;709;72;2469;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;7;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;28;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;2. 1 an et plus;;Appart 1P;9,9;13,4;16,7;20,7;22,3;15,7;340;385;420;472;517;425;27;240;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;2. 1 an et plus;;Appart 2P;8,3;9,7;12,1;14,0;16,5;11,8;400;472;548;621;690;547;46;741;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;2. 1 an et plus;;Appart 3P;7,3;8,3;9,7;11,3;12,7;9,7;500;588;657;756;878;674;69;840;;Estimation directe
B6700;2024;L6700;;;;;1. Avant 1946;;2. 1 an et plus;;Appart 4P+;6,9;7,8;8,8;10,3;11,9;9,2;639;742;850;1047;1392;944;103;613;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;;;;7,1;8,4;9,9;12,2;16,0;9,8;420;530;650;823;1035;697;71;1568;15158;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;;;Ensemble 4P+;6,6;7,7;9,0;10,2;12,2;8,9;650;721;850;1011;1200;889;99;390;4463;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;;;Ensemble 1P;11,6;13,1;16,3;19,1;21,0;15,7;350;370;415;442;472;409;26;280;1845;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;;;Ensemble 2P;8,8;10,5;11,6;13,7;16,4;11,7;450;484;552;600;730;565;48;399;3865;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;;;Ensemble 3P;7,1;8,1;9,1;10,4;12,6;9,4;500;570;650;721;900;667;71;499;4985;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;8,6;9,4;11,6;15,4;17,2;11,0;420;528;700;850;1014;717;65;384;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;10;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 1P;13,1;14,4;17,2;19,9;24,7;16,8;383;415;424;460;460;432;26;96;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 2P;10,3;10,9;12,2;15,0;16,4;12,5;420;528;590;720;745;601;48;108;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 3P;8,4;9,1;10,0;12,8;15,8;10,8;570;635;700;826;940;727;67;109;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;Appart 4P+;8,1;8,7;9,4;9,7;13,0;9,7;740;800;900;1100;1270;959;99;61;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;2. 1 an et plus;;;6,9;8,1;9,4;11,6;15,0;9,3;428;531;650;800;1043;690;74;1184;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;4;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;30;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 1P;11,1;11,6;15,8;18,7;20,3;15,0;306;370;380;429;482;394;26;184;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 2P;8,7;10,1;11,3;13,4;15,8;11,4;450;480;546;585;643;548;48;291;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 3P;6,9;8,0;9,0;9,9;11,6;9,0;520;555;635;704;844;655;72;386;;Estimation directe
B6700;2024;L6700;;;;;2. Entre 1946-1970;;2. 1 an et plus;;Appart 4P+;6,8;7,6;8,6;10,0;11,7;8,8;630;655;777;920;1174;828;94;289;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;;;;8,1;9,3;11,1;14,3;17,5;10,7;380;450;562;700;850;598;56;2485;20631;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;;;Ensemble 4P+;6,4;7,6;8,9;10,1;11,5;8,8;625;700;838;940;1140;848;96;292;3869;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;;;Ensemble 1P;11,5;14,1;16,0;18,3;20,4;15,6;330;370;409;450;500;415;27;699;4484;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;;;Ensemble 2P;8,8;9,8;11,5;13,0;14,7;11,4;450;500;550;600;683;556;49;972;6809;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;;;Ensemble 3P;7,8;8,8;9,7;10,5;11,6;9,7;552;617;690;760;850;700;72;522;5470;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;9,1;10,5;12,9;15,7;19,0;12,0;380;450;548;700;845;591;49;609;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;8;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 1P;14,2;15,2;16,7;19,0;20,9;16,7;350;380;415;460;525;424;25;214;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 2P;10,0;11,0;12,5;13,8;15,0;12,4;455;500;556;631;700;575;46;247;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 3P;8,9;9,2;10,1;10,7;12,2;10,2;612;665;720;790;859;726;71;98;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;Appart 4P+;;;;;;;;;;;;;;42;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;2. 1 an et plus;;;7,7;9,1;10,5;13,2;17,0;10,3;380;464;568;700;850;600;58;1876;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;35;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 1P;10,7;13,1;15,4;18,1;20,2;15,1;320;365;400;450;500;410;27;485;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 2P;8,4;9,4;11,2;12,6;14,3;11,0;447;500;550;596;655;549;50;725;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 3P;7,6;8,4;9,6;10,4;11,6;9,5;550;604;675;750;841;687;72;422;;Estimation directe
B6700;2024;L6700;;;;;3. Entre 1971-1990;;2. 1 an et plus;;Appart 4P+;6,3;7,1;8,8;9,9;10,9;8,6;550;677;800;890;980;793;92;207;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;;;;8,9;10,0;11,4;13,5;15,9;11,2;402;505;630;760;950;660;59;2177;12800;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;;;Ensemble 4P+;7,9;8,7;9,8;10,8;12,0;9,9;655;776;915;1036;1250;940;95;272;2224;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;;;Ensemble 1P;12,4;13,5;15,3;18,4;21,1;15,5;338;360;400;437;480;402;26;402;2351;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;;;Ensemble 2P;10,0;10,9;12,2;13,5;14,9;12,2;491;515;566;620;661;572;47;822;4433;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;;;Ensemble 3P;8,8;9,5;10,5;11,6;13,0;10,7;571;650;720;782;920;739;69;681;3792;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;9,5;10,6;12,2;14,8;18,1;11,9;400;500;617;740;1000;657;55;527;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;2;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 1P;13,0;14,8;18,0;18,7;21,8;16,5;290;350;400;440;480;398;24;137;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 2P;10,4;11,0;12,8;13,9;15,1;12,6;500;532;600;640;673;593;47;208;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 3P;8,8;9,9;11,1;12,0;15,0;11,3;648;660;730;846;1000;789;70;128;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;Appart 4P+;7,9;9,4;9,6;10,4;12,2;9,9;730;806;950;1135;1250;979;99;52;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;2. 1 an et plus;;;8,8;9,7;11,2;12,8;15,1;11,0;410;515;634;760;950;661;60;1650;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;4;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;7;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 1P;11,9;13,0;14,5;16,7;21,1;14,9;338;370;403;437;473;405;27;265;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 2P;9,8;10,9;12,1;13,0;14,8;12,0;479;510;550;615;651;561;47;614;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 3P;8,7;9,5;10,3;11,5;12,9;10,5;569;650;710;770;855;726;69;549;;Estimation directe
B6700;2024;L6700;;;;;4. Entre 1991-2005;;2. 1 an et plus;;Appart 4P+;7,5;8,8;9,8;10,8;12,1;9,8;650;734;860;994;1279;903;92;211;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;;;;9,8;10,9;12,0;13,3;14,6;11,6;469;544;650;750;875;659;57;3513;15326;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;;;Ensemble 4P+;7,8;9,2;10,5;11,1;12,4;10,1;721;800;884;980;1132;924;91;311;2044;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;;;Ensemble 1P;13,0;13,6;14,5;15,5;17,2;14,9;303;348;398;459;496;405;27;449;1679;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;;;Ensemble 2P;11,3;12,2;12,9;13,7;14,8;12,9;505;527;561;600;657;573;45;1524;5974;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;;;Ensemble 3P;9,4;10,5;11,3;11,8;12,5;11,1;640;686;723;771;830;734;66;1229;5630;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;1. Moins de 1 an;;;10,4;11,4;12,6;13,8;15,3;12,2;445;520;616;750;844;646;53;1008;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;3;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;1. Moins de 1 an;;Appart 1P;13,5;13,9;15,3;17,1;20,8;15,8;333;362;430;480;540;424;27;158;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;1. Moins de 1 an;;Appart 2P;11,8;12,5;12,9;13,6;14,5;13,1;508;526;565;605;650;577;44;465;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;1. Moins de 1 an;;Appart 3P;9,7;10,7;11,4;11,9;12,7;11,3;655;700;745;780;825;747;66;324;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;1. Moins de 1 an;;Appart 4P+;9,7;10,5;10,8;12,1;13,8;11,1;807;821;920;1035;1100;946;85;58;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;2. 1 an et plus;;;9,4;10,8;11,7;13,1;14,3;11,4;485;552;660;749;878;666;58;2505;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;23;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;2. 1 an et plus;;Appart 1P;12,7;13,3;14,0;14,8;16,1;14,2;300;329;390;443;480;387;27;291;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;2. 1 an et plus;;Appart 2P;11,0;11,9;12,9;13,8;14,9;12,8;504;527;560;595;660;570;45;1058;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;2. 1 an et plus;;Appart 3P;9,4;10,3;11,2;11,8;12,5;11,0;630;679;720;765;842;729;66;904;;Estimation directe
B6700;2024;L6700;;;;;5. Après 2005;;2. 1 an et plus;;Appart 4P+;7,7;8,6;10,3;11,0;11,4;9,9;700;780;870;900;1009;866;88;227;;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;;;7,5;8,7;10,5;13,0;15,4;10,3;450;545;670;820;1090;733;71;3332;16737;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;Maison;;;;;;;;;;;;;;;44;;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;Appart 1P;;11,7;14,2;17,1;20,7;24,3;16,4;350;397;446;500;545;446;27;371;1478;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;Appart 2P;;8,8;10,2;12,6;14,4;17,1;12,3;425;490;550;626;702;562;46;1071;3599;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;Appart 3P;;7,5;8,5;10,2;11,6;13,7;10,1;510;600;677;780;900;693;68;1090;5514;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;Appart 4P;;7,2;8,0;9,3;10,8;12,6;9,7;680;771;898;1185;1518;1012;105;756;5135;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;Appart 5P+;;11,7;14,2;17,1;20,7;24,3;16,4;350;397;446;500;545;446;27;371;1483;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;Ensemble 1P;;8,8;10,2;12,6;14,3;17,1;12,2;425;489;550;625;700;561;46;1072;3692;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;Ensemble 2P;;7,5;8,4;10,1;11,6;13,8;10,1;510;600;675;780;900;694;69;1098;5765;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;;;Ensemble 3P;;6,7;8,0;9,1;10,7;12,5;9,4;680;750;886;1181;1473;995;106;791;5797;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;1. Moins de 1 an;;;;9,2;10,4;12,1;14,1;17,7;11,9;500;551;700;900;1200;799;67;863;;Estimation directe
B6700;2024;L6700;;;;1. Avant 1946;;2. 1 an et plus;;;;7,2;8,2;9,9;12,2;14,5;9,8;435;535;657;800;1020;709;72;2469;;Estimation directe
B6700;2024;L6700;;;;2. Entre 1946-1970;;;;;;7,1;8,4;9,9;12,2;16,0;9,8;420;530;650;823;1035;697;71;1568;15158;Estimation directe
B6700;2024;L6700;;;;2. Entre 1946-1970;;;;Maison;;;;;;;;;;;;;;;44;;Estimation directe
B6700;2024;L6700;;;;2. Entre 1946-1970;;;;Appart 1P;;11,6;13,1;16,3;19,1;21,0;15,7;350;370;415;442;472;409;26;280;1833;Estimation directe
B6700;2024;L6700;;;;2. Entre 1946-1970;;;;Appart 2P;;8,8;10,5;11,6;13,7;16,4;11,7;450;484;552;600;730;565;48;399;3803;Estimation directe
B6700;2024;L6700;;;;2. Entre 1946-1970;;;;Appart 3P;;7,3;8,1;9,2;10,4;12,7;9,4;530;570;650;727;900;672;71;495;4777;Estimation directe
B6700;2024;L6700;;;;2. Entre 1946-1970;;;;Appart 4P;;6,8;7,9;9,0;10,0;11,7;9,0;630;670;813;960;1200;857;95;350;3760;Estimation directe
B6700;2024;L6700;;;;2. Entre 1946-1970;;;;Appart 5P+;;11,6;13,1;16,3;19,1;21,0;15,7;350;370;415;442;472;409;26;280;1845;Estimation directe
B6700;2024;L6700;;;;2. Entre 1946-1970;;;;Ensemble 1P;;8,8;10,5;11,6;13,7;16,4;11,7;450;484;552;600;730;565;48;399;3865;Estimation directe
B6700;2024;L6700;;;;2. Entre 1946-1970;;;;Ensemble 2P;;7,1;8,1;9,1;10,4;12,6;9,4;500;570;650;721;900;667;71;499;4985;Estimation directe
