Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B7400;2024;L7400;L7400.1.01;;Appartement;2. Entre 1946-1970;;1. Moins de 1 an;;;;11,8;13,2;15,0;17,2;19,5;15,0;568;650;839;1050;1399;912;61;236;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;2. Entre 1946-1970;;2. 1 an et plus;;;;10,2;11,5;13,2;15,5;17,3;13,3;530;653;771;929;1190;838;63;752;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;3. Entre 1971-1990;;;;;;10,8;13,3;15,3;17,7;20,1;14,9;500;601;740;979;1272;837;56;557;3148;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;3. Entre 1971-1990;;;;Appart 1P;;15,1;16,4;18,5;21,2;24,1;18,5;455;497;534;579;621;536;29;155;606;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;3. Entre 1971-1990;;;;Appart 2P;;12,6;13,7;15,4;17,3;18,9;15,3;590;621;704;781;855;710;46;212;1025;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;3. Entre 1971-1990;;;;Appart 3P;;10,0;10,9;13,4;15,1;16,7;13,4;700;815;950;1060;1225;972;73;126;946;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;3. Entre 1971-1990;;;;Appart 4P et plus;;10,7;11,3;14,8;16,5;18,7;14,6;900;1004;1294;1572;2060;1367;94;64;571;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;3. Entre 1971-1990;;1. Moins de 1 an;;;;12,7;14,1;16,5;19,0;22,5;16,0;500;590;740;1000;1371;852;53;153;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;3. Entre 1971-1990;;2. 1 an et plus;;;;10,5;13,0;14,8;16,9;19,2;14,4;514;616;740;943;1208;831;58;404;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;4. Entre 1991-2005;;;;;;12,6;13,6;15,6;18,6;20,4;15,5;515;620;800;1017;1397;870;56;365;1612;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;4. Entre 1991-2005;;;;Appart 1P;;15,3;17,9;20,0;21,7;22,9;19,2;434;455;488;539;611;508;27;71;273;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;4. Entre 1991-2005;;;;Appart 2P;;13,0;14,1;16,6;18,6;19,3;16,0;580;620;716;800;870;715;45;146;678;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;4. Entre 1991-2005;;;;Appart 3P;;11,0;13,2;14,4;15,9;18,4;14,7;768;888;996;1146;1400;1025;70;105;410;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;4. Entre 1991-2005;;;;Appart 4P et plus;;;;;;;;;;;;;;;43;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;4. Entre 1991-2005;;1. Moins de 1 an;;;;12,7;14,1;16,5;19,3;22,0;16,2;540;669;851;1105;1430;917;57;101;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;4. Entre 1991-2005;;2. 1 an et plus;;;;12,2;13,5;15,4;18,2;19,9;15,1;500;620;762;986;1275;847;56;264;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;5. Après 2005;;;;;;12,3;14,1;15,6;17,7;20,3;15,8;530;680;910;1100;1377;945;60;361;1191;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;5. Après 2005;;;;Appart 1P;;;;;;;;;;;;;;;41;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;5. Après 2005;;;;Appart 2P;;12,4;14,0;16,0;18,5;21,3;16,2;530;621;729;845;900;731;45;153;486;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;5. Après 2005;;;;Appart 3P;;12,2;13,8;15,0;16,5;19,6;15,3;776;938;1014;1100;1300;1043;68;138;481;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;5. Après 2005;;;;Appart 4P et plus;;;;;;;;;;;;;;;29;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;5. Après 2005;;1. Moins de 1 an;;;;12,2;14,3;16,0;18,8;20,3;16,2;560;756;1000;1190;1300;989;61;107;;Estimation directe
B7400;2024;L7400;L7400.1.01;;Appartement;5. Après 2005;;2. 1 an et plus;;;;12,3;14,0;15,4;17,3;19,9;15,6;515;650;865;1062;1400;920;59;254;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;;10,2;12,0;13,8;16,1;18,6;13,5;514;645;792;1000;1300;856;63;1495;9423;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Ensemble 4P+;8,9;11,4;12,7;14,4;17,2;12,8;850;950;1160;1390;1680;1224;96;287;2383;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Maison 4P+;;;;;;;;;;;;;;44;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Appart 1P;13,8;15,9;18,2;22,5;26,5;18,3;400;443;504;557;650;507;28;184;1094;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Appart 2P;11,3;13,0;14,6;16,9;18,9;14,7;520;580;650;740;810;658;45;513;2939;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Appart 3P;10,1;11,6;12,7;14,6;16,2;12,9;700;765;850;973;1070;872;67;508;2762;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Appart 4P+;9,3;11,0;12,7;14,4;16,4;12,7;804;940;1107;1347;1500;1138;90;243;1594;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Ensemble 1P;13,6;15,7;18,0;22,2;26,5;18,2;400;440;503;553;650;506;28;185;1102;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Ensemble 2P;11,3;13,0;14,6;16,9;18,9;14,7;520;580;650;740;810;658;45;513;3001;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;;Ensemble 3P;9,7;11,5;12,7;14,5;16,2;12,9;683;751;842;972;1064;867;67;510;2937;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;Maison;;;;;;;;;;;;;;;47;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;Appart 1P;;13,8;15,9;18,2;22,5;26,5;18,3;400;443;504;557;650;507;28;184;1094;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;Appart 2P;;11,3;13,0;14,6;16,9;18,9;14,7;520;580;650;740;810;658;45;513;2939;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;Appart 3P;;10,1;11,6;12,7;14,6;16,2;12,9;700;765;850;973;1070;872;67;508;2762;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;Appart 4P et plus;;9,3;11,0;12,7;14,4;16,4;12,7;804;940;1107;1347;1500;1138;90;243;1594;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;Ensemble 1P;;13,6;15,7;18,0;22,2;26,5;18,2;400;440;503;553;650;506;28;185;1102;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;Ensemble 2P;;11,3;13,0;14,6;16,9;18,9;14,7;520;580;650;740;810;658;45;513;3001;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;Ensemble 3P;;9,7;11,5;12,7;14,5;16,2;12,9;683;751;842;972;1064;867;67;510;2937;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;;Ensemble 4P et plus;;8,9;11,4;12,7;14,4;17,2;12,8;850;950;1160;1390;1680;1224;96;287;2383;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;1. Moins de 1 an;;;12,0;13,2;15,0;17,1;20,0;14,8;527;650;779;940;1200;830;56;416;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;1. Moins de 1 an;;Ensemble 4P+;11,0;12,6;13,8;16,7;17,3;14,0;900;1025;1195;1410;1704;1279;91;59;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;1. Moins de 1 an;;Ensemble 1P;14,1;16,1;17,9;23,8;28,3;19,2;390;455;515;600;662;532;28;55;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;1. Moins de 1 an;;Ensemble 2P;13,2;14,0;15,8;17,8;19,3;15,9;570;644;700;760;823;703;44;171;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;1. Moins de 1 an;;Ensemble 3P;11,4;12,2;13,6;15,0;16,0;13,5;738;801;880;1000;1087;903;67;131;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;2. 1 an et plus;;;9,7;11,6;13,4;15,4;18,0;13,0;500;632;796;1006;1311;867;66;1079;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;2. 1 an et plus;;Ensemble 4P+;8,3;10,8;12,4;14,4;16,4;12,5;845;917;1107;1350;1680;1211;97;228;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;2. 1 an et plus;;Ensemble 1P;13,6;14,9;18,2;20,5;25,0;17,4;400;421;480;523;590;486;28;130;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;2. 1 an et plus;;Ensemble 2P;10,8;12,5;14,0;16,0;18,2;14,1;480;550;630;719;788;633;45;342;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;;2. 1 an et plus;;Ensemble 3P;9,5;11,1;12,3;14,1;16,2;12,6;675;740;819;956;1050;850;68;379;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;1. Moins de 1 an;;;;12,0;13,2;15,0;17,1;20,0;14,8;527;650;779;940;1200;830;56;416;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;1. Moins de 1 an;;Ensemble 1P;;14,1;16,1;17,9;23,8;28,3;19,2;390;455;515;600;662;532;28;55;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;1. Moins de 1 an;;Ensemble 2P;;13,2;14,0;15,8;17,8;19,3;15,9;570;644;700;760;823;703;44;171;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;1. Moins de 1 an;;Ensemble 3P;;11,4;12,2;13,6;15,0;16,0;13,5;738;801;880;1000;1087;903;67;131;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;1. Moins de 1 an;;Ensemble 4P et plus;;11,0;12,6;13,8;16,7;17,3;14,0;900;1025;1195;1410;1704;1279;91;59;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;2. 1 an et plus;;;;9,7;11,6;13,4;15,4;18,0;13,0;500;632;796;1006;1311;867;66;1079;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;2. 1 an et plus;;Ensemble 1P;;13,6;14,9;18,2;20,5;25,0;17,4;400;421;480;523;590;486;28;130;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;2. 1 an et plus;;Ensemble 2P;;10,8;12,5;14,0;16,0;18,2;14,1;480;550;630;719;788;633;45;342;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;2. 1 an et plus;;Ensemble 3P;;9,5;11,1;12,3;14,1;16,2;12,6;675;740;819;956;1050;850;68;379;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;;2. 1 an et plus;;Ensemble 4P et plus;;8,3;10,8;12,4;14,4;16,4;12,5;845;917;1107;1350;1680;1211;97;228;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;1. Avant 1946;;;;;8,3;9,3;12,1;13,2;17,1;11,4;480;650;860;1000;1242;924;81;56;387;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;1. Avant 1946;;;;Ensemble 4P+;;;;;;;;;;;;;;16;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;1. Avant 1946;;;;Ensemble 1P;;;;;;;;;;;;;;17;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;1. Avant 1946;;;;Ensemble 2P;;;;;;;;;;;;;;10;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;1. Avant 1946;;;;Ensemble 3P;;;;;;;;;;;;;;13;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;13;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;43;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;2. Entre 1946-1970;;;;;9,4;11,3;13,3;16,9;20,5;13,2;515;626;729;880;1350;821;62;183;1233;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;2. Entre 1946-1970;;;;Ensemble 4P+;;;;;;;;;;;;;;44;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;2. Entre 1946-1970;;;;Ensemble 1P;;;;;;;;;;;;;;23;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;2. Entre 1946-1970;;;;Ensemble 2P;;;;;;;;;;;;;;48;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;2. Entre 1946-1970;;;;Ensemble 3P;10,0;11,3;11,9;13,5;16,7;12,4;675;700;800;875;950;818;66;68;356;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;37;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;2. Entre 1946-1970;;2. 1 an et plus;;;8,9;11,1;12,3;16,3;19,3;12,5;500;600;714;880;1286;825;66;146;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;3. Entre 1971-1990;;;;;9,9;12,0;13,9;16,0;20,5;13,3;460;610;770;950;1160;801;60;289;2430;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;3. Entre 1971-1990;;;;Ensemble 4P+;;;;;;;;;;;;;;45;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;3. Entre 1971-1990;;;;Ensemble 1P;14,9;16,1;18,6;23,3;26,0;18,7;390;428;505;540;650;500;27;74;476;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;3. Entre 1971-1990;;;;Ensemble 2P;12,0;13,0;14,4;16,0;20,5;14,7;435;595;651;732;810;652;44;100;638;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;3. Entre 1971-1990;;;;Ensemble 3P;9,0;10,0;12,4;14,0;15,4;12,0;680;751;823;887;1034;847;70;70;611;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;12,1;13,7;14,8;18,0;21,3;14,8;515;645;774;880;1160;827;56;80;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;3. Entre 1971-1990;;2. 1 an et plus;;;9,9;11,5;13,3;14,9;18,8;12,6;435;550;760;950;1100;788;62;209;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;4. Entre 1991-2005;;;;;11,3;12,5;14,0;15,9;18,4;13,9;598;700;830;1100;1311;915;66;263;1828;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;4. Entre 1991-2005;;;;Ensemble 4P+;10,8;12,3;13,7;14,5;15,9;13,3;1027;1189;1300;1419;1599;1341;101;62;444;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;23;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;4. Entre 1991-2005;;;;Ensemble 2P;12,5;13,8;15,1;17,4;19,3;15,4;555;615;700;755;820;687;45;91;605;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;4. Entre 1991-2005;;;;Ensemble 3P;10,9;12,2;13,4;14,4;16,3;13,3;740;800;894;1020;1100;911;69;87;583;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;12,2;13,9;15,3;16,7;18,9;14,8;600;656;818;920;1168;823;55;76;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;4. Entre 1991-2005;;2. 1 an et plus;;;10,9;12,3;13,7;15,3;17,5;13,6;580;700;864;1157;1311;952;70;187;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;5. Après 2005;;;;;11,1;12,2;14,2;16,2;18,3;14,0;515;630;780;1000;1350;855;61;704;3545;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;5. Après 2005;;;;Ensemble 4P+;10,7;12,2;14,2;15,5;17,6;14,0;900;980;1230;1422;1580;1263;90;120;671;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;5. Après 2005;;;;Ensemble 1P;;;;;;;;;;;;;;48;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;5. Après 2005;;;;Ensemble 2P;11,6;13,2;15,0;16,9;18,9;14,7;540;580;650;732;810;656;45;264;1354;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;5. Après 2005;;;;Ensemble 3P;10,8;11,7;12,9;15,2;16,5;13,4;725;770;850;996;1087;885;66;272;1255;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;5. Après 2005;;1. Moins de 1 an;;;11,8;12,9;15,0;16,7;18,8;14,8;500;650;775;950;1200;825;56;210;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;;5. Après 2005;;2. 1 an et plus;;;10,8;12,0;13,7;15,5;17,6;13,7;530;624;782;1037;1396;871;64;494;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;1. Avant 1946;;;;;;8,3;9,3;12,1;13,2;17,1;11,4;480;650;860;1000;1242;924;81;56;387;Estimation directe
B7400;2024;L7400;L7400.1.02;;;1. Avant 1946;;;;Ensemble 1P;;;;;;;;;;;;;;;17;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;1. Avant 1946;;;;Ensemble 2P;;;;;;;;;;;;;;;10;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;1. Avant 1946;;;;Ensemble 3P;;;;;;;;;;;;;;;13;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;1. Avant 1946;;;;Ensemble 4P et plus;;;;;;;;;;;;;;;16;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;;13;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;;43;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;2. Entre 1946-1970;;;;;;9,4;11,3;13,3;16,9;20,5;13,2;515;626;729;880;1350;821;62;183;1233;Estimation directe
B7400;2024;L7400;L7400.1.02;;;2. Entre 1946-1970;;;;Ensemble 1P;;;;;;;;;;;;;;;23;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;2. Entre 1946-1970;;;;Ensemble 2P;;;;;;;;;;;;;;;48;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;2. Entre 1946-1970;;;;Ensemble 3P;;10,0;11,3;11,9;13,5;16,7;12,4;675;700;800;875;950;818;66;68;356;Estimation directe
B7400;2024;L7400;L7400.1.02;;;2. Entre 1946-1970;;;;Ensemble 4P et plus;;;;;;;;;;;;;;;44;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;37;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;2. Entre 1946-1970;;2. 1 an et plus;;;;8,9;11,1;12,3;16,3;19,3;12,5;500;600;714;880;1286;825;66;146;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;3. Entre 1971-1990;;;;;;9,9;12,0;13,9;16,0;20,5;13,3;460;610;770;950;1160;801;60;289;2430;Estimation directe
B7400;2024;L7400;L7400.1.02;;;3. Entre 1971-1990;;;;Ensemble 1P;;14,9;16,1;18,6;23,3;26,0;18,7;390;428;505;540;650;500;27;74;476;Estimation directe
B7400;2024;L7400;L7400.1.02;;;3. Entre 1971-1990;;;;Ensemble 2P;;12,0;13,0;14,4;16,0;20,5;14,7;435;595;651;732;810;652;44;100;638;Estimation directe
B7400;2024;L7400;L7400.1.02;;;3. Entre 1971-1990;;;;Ensemble 3P;;9,0;10,0;12,4;14,0;15,4;12,0;680;751;823;887;1034;847;70;70;611;Estimation directe
B7400;2024;L7400;L7400.1.02;;;3. Entre 1971-1990;;;;Ensemble 4P et plus;;;;;;;;;;;;;;;45;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;12,1;13,7;14,8;18,0;21,3;14,8;515;645;774;880;1160;827;56;80;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;3. Entre 1971-1990;;2. 1 an et plus;;;;9,9;11,5;13,3;14,9;18,8;12,6;435;550;760;950;1100;788;62;209;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;4. Entre 1991-2005;;;;;;11,3;12,5;14,0;15,9;18,4;13,9;598;700;830;1100;1311;915;66;263;1828;Estimation directe
B7400;2024;L7400;L7400.1.02;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;23;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;4. Entre 1991-2005;;;;Ensemble 2P;;12,5;13,8;15,1;17,4;19,3;15,4;555;615;700;755;820;687;45;91;605;Estimation directe
B7400;2024;L7400;L7400.1.02;;;4. Entre 1991-2005;;;;Ensemble 3P;;10,9;12,2;13,4;14,4;16,3;13,3;740;800;894;1020;1100;911;69;87;583;Estimation directe
B7400;2024;L7400;L7400.1.02;;;4. Entre 1991-2005;;;;Ensemble 4P et plus;;10,8;12,3;13,7;14,5;15,9;13,3;1027;1189;1300;1419;1599;1341;101;62;444;Estimation directe
B7400;2024;L7400;L7400.1.02;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;12,2;13,9;15,3;16,7;18,9;14,8;600;656;818;920;1168;823;55;76;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;4. Entre 1991-2005;;2. 1 an et plus;;;;10,9;12,3;13,7;15,3;17,5;13,6;580;700;864;1157;1311;952;70;187;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;5. Après 2005;;;;;;11,1;12,2;14,2;16,2;18,3;14,0;515;630;780;1000;1350;855;61;704;3545;Estimation directe
B7400;2024;L7400;L7400.1.02;;;5. Après 2005;;;;Ensemble 1P;;;;;;;;;;;;;;;48;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;5. Après 2005;;;;Ensemble 2P;;11,6;13,2;15,0;16,9;18,9;14,7;540;580;650;732;810;656;45;264;1354;Estimation directe
B7400;2024;L7400;L7400.1.02;;;5. Après 2005;;;;Ensemble 3P;;10,8;11,7;12,9;15,2;16,5;13,4;725;770;850;996;1087;885;66;272;1255;Estimation directe
B7400;2024;L7400;L7400.1.02;;;5. Après 2005;;;;Ensemble 4P et plus;;10,7;12,2;14,2;15,5;17,6;14,0;900;980;1230;1422;1580;1263;90;120;671;Estimation directe
B7400;2024;L7400;L7400.1.02;;;5. Après 2005;;1. Moins de 1 an;;;;11,8;12,9;15,0;16,7;18,8;14,8;500;650;775;950;1200;825;56;210;;Estimation directe
B7400;2024;L7400;L7400.1.02;;;5. Après 2005;;2. 1 an et plus;;;;10,8;12,0;13,7;15,5;17,6;13,7;530;624;782;1037;1396;871;64;494;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;;;;;;;;;;;;;;;;;;47;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;;;;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;;;;Maison 4P+;;;;;;;;;;;;;;44;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;;;Maison;;;;;;;;;;;;;;;47;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;;1. Moins de 1 an;;;;;;;;;;;;;;;;6;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;6;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;;2. 1 an et plus;;;;;;;;;;;;;;;;41;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;;2. 1 an et plus;;Maison 1-3P;;;;;;;;;;;;;;3;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;;2. 1 an et plus;;Maison 4P+;;;;;;;;;;;;;;38;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;1. Moins de 1 an;;;;;;;;;;;;;;;;;6;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;1. Moins de 1 an;;Maison;;;;;;;;;;;;;;;6;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;2. 1 an et plus;;;;;;;;;;;;;;;;;41;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;;2. 1 an et plus;;Maison;;;;;;;;;;;;;;;41;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;1. Avant 1946;;;;;;;;;;;;;;;;;;9;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;1. Avant 1946;;;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;1. Avant 1946;;;;Maison 4P+;;;;;;;;;;;;;;7;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;1. Avant 1946;;1. Moins de 1 an;;;;;;;;;;;;;;;;1;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;1. Avant 1946;;2. 1 an et plus;;;;;;;;;;;;;;;;8;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;2. Entre 1946-1970;;;;;;;;;;;;;;;;;;5;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;;;;;;;;;;;;;;1;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;2. Entre 1946-1970;;;;Maison 4P+;;;;;;;;;;;;;;4;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;;;;;;;;;;;;;;5;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;3. Entre 1971-1990;;;;;;;;;;;;;;;;;;7;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;;52;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;3. Entre 1971-1990;;;;Maison 4P+;;;;;;;;;;;;;;7;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;2;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;;;;;;;;;;;;;;5;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;;10;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;;52;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;4. Entre 1991-2005;;;;Maison 4P+;;;;;;;;;;;;;;10;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;4. Entre 1991-2005;;2. 1 an et plus;;;;;;;;;;;;;;;;10;;Estimation directe
B7400;2024;L7400;L7400.1.02;;Maison;;5. Après 2005;;;;;;;;;;;;;;;;;;16;;Estimation directe
