Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B8300;2024;L8300;;;;;;;;;;9,2;10,8;12,7;15,0;17,5;12,4;470;566;685;849;1100;740;60;17108;79422;Estimation directe
B8300;2024;L8300;;;;;;;;;Maison 1-3P;8,8;10,0;12,9;16,5;18,3;13,0;520;600;807;1032;1250;842;65;293;5499;Estimation directe
B8300;2024;L8300;;;;;;;;;Ensemble 4P+;8,4;9,5;11,0;12,9;14,7;11,3;675;780;960;1200;1445;1016;90;2875;17182;Estimation directe
B8300;2024;L8300;;;;;;;;;Maison 4P+;9,2;10,6;12,4;14,0;16,2;12,3;828;979;1200;1400;1587;1211;98;595;6265;Estimation directe
B8300;2024;L8300;;;;;;;;;Appart 1P;12,5;14,2;16,6;19,0;22,1;16,3;326;398;450;500;549;443;27;2272;8244;Estimation directe
B8300;2024;L8300;;;;;;;;;Appart 2P;10,6;12,5;14,0;16,2;17,9;13,9;466;530;600;665;727;599;43;6011;23526;Estimation directe
B8300;2024;L8300;;;;;;;;;Appart 3P;9,1;10,5;11,9;13,5;14,8;11,9;575;650;745;840;925;754;64;5657;24972;Estimation directe
B8300;2024;L8300;;;;;;;;;Appart 4P+;8,1;9,3;10,4;11,9;13,4;10,6;630;734;850;1000;1191;893;85;2280;10917;Estimation directe
B8300;2024;L8300;;;;;;;;;Ensemble 1P;12,5;14,3;16,6;19,1;22,4;16,4;327;399;450;500;549;444;27;2281;8470;Estimation directe
B8300;2024;L8300;;;;;;;;;Ensemble 2P;10,6;12,5;14,0;16,2;18,0;13,9;467;530;600;665;730;600;43;6072;25178;Estimation directe
B8300;2024;L8300;;;;;;;;;Ensemble 3P;9,0;10,4;11,9;13,6;15,1;12,0;577;650;750;850;1007;773;65;5880;28592;Estimation directe
B8300;2024;L8300;;;;;;;;Maison;;9,0;10,6;12,4;14,7;17,6;12,5;600;800;1050;1277;1490;1057;84;888;11763;Estimation directe
B8300;2024;L8300;;;;;;;;Appart 1P;;12,5;14,2;16,6;19,0;22,1;16,3;326;398;450;500;549;443;27;2272;8244;Estimation directe
B8300;2024;L8300;;;;;;;;Appart 2P;;10,6;12,5;14,0;16,2;17,9;13,9;466;530;600;665;727;599;43;6011;23526;Estimation directe
B8300;2024;L8300;;;;;;;;Appart 3P;;9,1;10,5;11,9;13,5;14,8;11,9;575;650;745;840;925;754;64;5657;24972;Estimation directe
B8300;2024;L8300;;;;;;;;Appart 4P et plus;;8,1;9,3;10,4;11,9;13,4;10,6;630;734;850;1000;1191;893;85;2280;10917;Estimation directe
B8300;2024;L8300;;;;;;;;Ensemble 1P;;12,5;14,3;16,6;19,1;22,4;16,4;327;399;450;500;549;444;27;2281;8470;Estimation directe
B8300;2024;L8300;;;;;;;;Ensemble 2P;;10,6;12,5;14,0;16,2;18,0;13,9;467;530;600;665;730;600;43;6072;25178;Estimation directe
B8300;2024;L8300;;;;;;;;Ensemble 3P;;9,0;10,4;11,9;13,6;15,1;12,0;577;650;750;850;1007;773;65;5880;28592;Estimation directe
B8300;2024;L8300;;;;;;;;Ensemble 4P et plus;;8,4;9,5;11,0;12,9;14,7;11,3;675;780;960;1200;1445;1016;90;2875;17182;Estimation directe
B8300;2024;L8300;;;;;;;1. Moins de 1 an;;;10,1;11,6;13,6;16,2;18,2;13,2;480;580;700;848;1100;754;57;4960;;Estimation directe
B8300;2024;L8300;;;;;;;1. Moins de 1 an;;Ensemble 4P+;8,5;9,9;11,1;13,6;16,4;11,7;727;836;1009;1330;1517;1102;94;732;;Estimation directe
B8300;2024;L8300;;;;;;;1. Moins de 1 an;;Ensemble 1P;13,1;15,0;16,8;19,2;23,0;16,9;372;410;460;500;560;458;27;753;;Estimation directe
B8300;2024;L8300;;;;;;;1. Moins de 1 an;;Ensemble 2P;11,6;13,0;14,6;16,8;18,0;14,6;500;560;625;700;762;632;43;1899;;Estimation directe
B8300;2024;L8300;;;;;;;1. Moins de 1 an;;Ensemble 3P;10,0;11,3;12,5;14,0;15,4;12,7;617;700;797;880;1063;812;64;1576;;Estimation directe
B8300;2024;L8300;;;;;;;2. 1 an et plus;;;9,0;10,6;12,5;14,6;17,1;12,1;466;560;680;850;1092;735;60;12148;;Estimation directe
B8300;2024;L8300;;;;;;;2. 1 an et plus;;Ensemble 4P+;8,4;9,4;10,9;12,8;14,4;11,2;662;764;950;1190;1397;995;89;2143;;Estimation directe
B8300;2024;L8300;;;;;;;2. 1 an et plus;;Ensemble 1P;12,4;14,0;16,3;18,9;22,0;16,2;310;390;450;500;540;439;27;1528;;Estimation directe
B8300;2024;L8300;;;;;;;2. 1 an et plus;;Ensemble 2P;10,2;12,2;13,8;15,7;18,0;13,7;450;519;589;655;708;587;43;4173;;Estimation directe
B8300;2024;L8300;;;;;;;2. 1 an et plus;;Ensemble 3P;8,8;10,1;11,7;13,3;15,0;11,8;561;643;741;850;978;762;65;4304;;Estimation directe
B8300;2024;L8300;;;;;;1. Moins de 1 an;;;;10,1;11,6;13,6;16,2;18,2;13,2;480;580;700;848;1100;754;57;4960;;Estimation directe
B8300;2024;L8300;;;;;;1. Moins de 1 an;;Ensemble 1P;;13,1;15,0;16,8;19,2;23,0;16,9;372;410;460;500;560;458;27;753;;Estimation directe
B8300;2024;L8300;;;;;;1. Moins de 1 an;;Ensemble 2P;;11,6;13,0;14,6;16,8;18,0;14,6;500;560;625;700;762;632;43;1899;;Estimation directe
B8300;2024;L8300;;;;;;1. Moins de 1 an;;Ensemble 3P;;10,0;11,3;12,5;14,0;15,4;12,7;617;700;797;880;1063;812;64;1576;;Estimation directe
B8300;2024;L8300;;;;;;1. Moins de 1 an;;Ensemble 4P et plus;;8,5;9,9;11,1;13,6;16,4;11,7;727;836;1009;1330;1517;1102;94;732;;Estimation directe
B8300;2024;L8300;;;;;;2. 1 an et plus;;;;9,0;10,6;12,5;14,6;17,1;12,1;466;560;680;850;1092;735;60;12148;;Estimation directe
B8300;2024;L8300;;;;;;2. 1 an et plus;;Ensemble 1P;;12,4;14,0;16,3;18,9;22,0;16,2;310;390;450;500;540;439;27;1528;;Estimation directe
B8300;2024;L8300;;;;;;2. 1 an et plus;;Ensemble 2P;;10,2;12,2;13,8;15,7;18,0;13,7;450;519;589;655;708;587;43;4173;;Estimation directe
B8300;2024;L8300;;;;;;2. 1 an et plus;;Ensemble 3P;;8,8;10,1;11,7;13,3;15,0;11,8;561;643;741;850;978;762;65;4304;;Estimation directe
B8300;2024;L8300;;;;;;2. 1 an et plus;;Ensemble 4P et plus;;8,4;9,4;10,9;12,8;14,4;11,2;662;764;950;1190;1397;995;89;2143;;Estimation directe
B8300;2024;L8300;;;;;1. Avant 1946;;;;;8,8;10,3;12,4;15,0;18,0;12,0;411;500;620;776;970;672;56;5918;17254;Estimation directe
B8300;2024;L8300;;;;;1. Avant 1946;;;;Ensemble 4P+;8,0;9,3;10,6;12,3;14,4;10,9;673;777;880;1123;1432;989;91;974;2460;Estimation directe
B8300;2024;L8300;;;;;1. Avant 1946;;;;Ensemble 1P;12,2;14,1;16,7;19,8;23,5;16,4;300;370;424;485;525;420;26;920;2725;Estimation directe
B8300;2024;L8300;;;;;1. Avant 1946;;;;Ensemble 2P;9,6;11,4;13,5;15,9;18,0;13,2;412;484;545;619;689;551;42;2068;6885;Estimation directe
B8300;2024;L8300;;;;;1. Avant 1946;;;;Ensemble 3P;8,7;9,9;11,3;13,0;14,9;11,5;517;600;700;800;910;720;63;1956;5184;Estimation directe
B8300;2024;L8300;;;;;1. Avant 1946;;1. Moins de 1 an;;;9,4;10,9;13,1;16,0;18,5;12,7;425;515;610;787;1084;696;55;1703;;Estimation directe
B8300;2024;L8300;;;;;1. Avant 1946;;2. 1 an et plus;;;8,7;10,1;12,1;14,7;17,7;11,9;400;500;625;773;947;665;56;4215;;Estimation directe
B8300;2024;L8300;;;;;2. Entre 1946-1970;;;;;8,8;10,1;11,8;13,9;16,7;11,7;480;550;672;800;1000;713;61;3718;24889;Estimation directe
B8300;2024;L8300;;;;;2. Entre 1946-1970;;;;Ensemble 4P+;7,7;9,2;10,6;12,5;14,1;11,0;600;691;826;1100;1351;914;83;814;6028;Estimation directe
B8300;2024;L8300;;;;;2. Entre 1946-1970;;;;Ensemble 1P;10,4;13,9;16,9;18,8;21,9;16,0;340;400;470;500;566;450;28;427;1780;Estimation directe
B8300;2024;L8300;;;;;2. Entre 1946-1970;;;;Ensemble 2P;9,0;11,5;13,2;14,9;17,8;13,0;470;506;560;650;720;580;45;1009;6372;Estimation directe
B8300;2024;L8300;;;;;2. Entre 1946-1970;;;;Ensemble 3P;9,0;10,1;11,3;12,7;14,5;11,4;550;629;700;800;900;725;64;1468;10709;Estimation directe
B8300;2024;L8300;;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;9,6;10,9;12,9;15,2;18,2;12,7;471;550;690;807;1205;745;59;1037;;Estimation directe
B8300;2024;L8300;;;;;2. Entre 1946-1970;;2. 1 an et plus;;;8,8;9,8;11,5;13,5;16,0;11,4;480;550;670;800;978;703;62;2681;;Estimation directe
B8300;2024;L8300;;;;;3. Entre 1971-1990;;;;;9,3;10,6;12,4;14,5;17,8;12,2;500;615;742;900;1190;791;65;2652;19724;Estimation directe
B8300;2024;L8300;;;;;3. Entre 1971-1990;;;;Ensemble 4P+;8,9;9,6;11,0;12,9;14,1;11,2;723;820;979;1200;1391;1027;92;532;5296;Estimation directe
B8300;2024;L8300;;;;;3. Entre 1971-1990;;;;Ensemble 1P;12,7;13,6;16,3;19,1;23,0;16,4;380;416;472;520;550;463;28;461;2457;Estimation directe
B8300;2024;L8300;;;;;3. Entre 1971-1990;;;;Ensemble 2P;11,5;13,0;14,4;17,0;18,9;14,5;515;560;649;690;765;637;44;823;5309;Estimation directe
B8300;2024;L8300;;;;;3. Entre 1971-1990;;;;Ensemble 3P;9,0;10,3;11,7;12,9;14,4;11,8;607;667;771;860;1032;794;67;836;6662;Estimation directe
B8300;2024;L8300;;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;10,3;11,5;13,0;15,4;18,3;12,9;537;654;789;890;1163;829;64;704;;Estimation directe
B8300;2024;L8300;;;;;3. Entre 1971-1990;;2. 1 an et plus;;;9,2;10,5;12,3;14,3;17,1;12,0;500;600;731;907;1190;781;65;1948;;Estimation directe
B8300;2024;L8300;;;;;4. Entre 1991-2005;;;;;10,1;11,9;13,7;15,5;17,6;13,1;500;620;750;925;1270;812;62;1931;6616;Estimation directe
B8300;2024;L8300;;;;;4. Entre 1991-2005;;;;Ensemble 4P+;8,5;10,4;11,8;13,8;15,7;11,9;760;925;1135;1294;1490;1138;96;334;1700;Estimation directe
B8300;2024;L8300;;;;;4. Entre 1991-2005;;;;Ensemble 1P;13,5;14,6;17,2;20,2;21,0;17,0;389;429;464;500;535;459;27;188;586;Estimation directe
B8300;2024;L8300;;;;;4. Entre 1991-2005;;;;Ensemble 2P;12,2;13,1;14,7;16,4;18,5;14,6;530;585;646;690;750;644;44;761;2154;Estimation directe
B8300;2024;L8300;;;;;4. Entre 1991-2005;;;;Ensemble 3P;9,0;11,6;13,0;14,2;15,3;12,8;666;760;822;920;1098;868;68;648;2176;Estimation directe
B8300;2024;L8300;;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;10,8;12,0;14,3;16,4;18,5;13,6;480;604;726;891;1198;788;58;597;;Estimation directe
B8300;2024;L8300;;;;;4. Entre 1991-2005;;2. 1 an et plus;;;9,4;11,8;13,5;15,0;17,5;12,9;500;621;754;940;1270;820;63;1334;;Estimation directe
B8300;2024;L8300;;;;;5. Après 2005;;;;;11,1;12,4;14,0;15,7;17,5;13,7;520;600;700;877;1100;767;56;2889;10938;Estimation directe
B8300;2024;L8300;;;;;5. Après 2005;;;;Ensemble 4P+;9,9;11,7;12,4;13,7;16,5;12,6;750;960;1140;1445;1569;1165;92;221;1698;Estimation directe
B8300;2024;L8300;;;;;5. Après 2005;;;;Ensemble 1P;13,3;14,8;16,2;18,7;19,2;16,3;351;399;443;520;580;454;28;285;923;Estimation directe
B8300;2024;L8300;;;;;5. Après 2005;;;;Ensemble 2P;12,1;13,3;14,7;16,3;17,6;14,7;520;570;629;680;720;626;43;1411;4457;Estimation directe
B8300;2024;L8300;;;;;5. Après 2005;;;;Ensemble 3P;10,5;11,6;13,5;14,8;15,7;13,3;650;737;832;923;1069;846;64;972;3860;Estimation directe
B8300;2024;L8300;;;;;5. Après 2005;;1. Moins de 1 an;;;11,9;13,3;14,7;16,6;17,8;14,4;520;620;700;824;1012;742;51;919;;Estimation directe
B8300;2024;L8300;;;;;5. Après 2005;;2. 1 an et plus;;;10,8;12,3;13,8;15,4;17,0;13,4;520;598;699;902;1150;777;58;1970;;Estimation directe
B8300;2024;L8300;;;;1. Avant 1946;;;;;;8,8;10,3;12,4;15,0;18,0;12,0;411;500;620;776;970;672;56;5918;17254;Estimation directe
B8300;2024;L8300;;;;1. Avant 1946;;;;Ensemble 1P;;12,2;14,1;16,7;19,8;23,5;16,4;300;370;424;485;525;420;26;920;2725;Estimation directe
B8300;2024;L8300;;;;1. Avant 1946;;;;Ensemble 2P;;9,6;11,4;13,5;15,9;18,0;13,2;412;484;545;619;689;551;42;2068;6885;Estimation directe
B8300;2024;L8300;;;;1. Avant 1946;;;;Ensemble 3P;;8,7;9,9;11,3;13,0;14,9;11,5;517;600;700;800;910;720;63;1956;5184;Estimation directe
B8300;2024;L8300;;;;1. Avant 1946;;;;Ensemble 4P et plus;;8,0;9,3;10,6;12,3;14,4;10,9;673;777;880;1123;1432;989;91;974;2460;Estimation directe
B8300;2024;L8300;;;;1. Avant 1946;;1. Moins de 1 an;;;;9,4;10,9;13,1;16,0;18,5;12,7;425;515;610;787;1084;696;55;1703;;Estimation directe
B8300;2024;L8300;;;;1. Avant 1946;;2. 1 an et plus;;;;8,7;10,1;12,1;14,7;17,7;11,9;400;500;625;773;947;665;56;4215;;Estimation directe
B8300;2024;L8300;;;;2. Entre 1946-1970;;;;;;8,8;10,1;11,8;13,9;16,7;11,7;480;550;672;800;1000;713;61;3718;24889;Estimation directe
B8300;2024;L8300;;;;2. Entre 1946-1970;;;;Ensemble 1P;;10,4;13,9;16,9;18,8;21,9;16,0;340;400;470;500;566;450;28;427;1780;Estimation directe
B8300;2024;L8300;;;;2. Entre 1946-1970;;;;Ensemble 2P;;9,0;11,5;13,2;14,9;17,8;13,0;470;506;560;650;720;580;45;1009;6372;Estimation directe
B8300;2024;L8300;;;;2. Entre 1946-1970;;;;Ensemble 3P;;9,0;10,1;11,3;12,7;14,5;11,4;550;629;700;800;900;725;64;1468;10709;Estimation directe
B8300;2024;L8300;;;;2. Entre 1946-1970;;;;Ensemble 4P et plus;;7,7;9,2;10,6;12,5;14,1;11,0;600;691;826;1100;1351;914;83;814;6028;Estimation directe
B8300;2024;L8300;;;;2. Entre 1946-1970;;1. Moins de 1 an;;;;9,6;10,9;12,9;15,2;18,2;12,7;471;550;690;807;1205;745;59;1037;;Estimation directe
B8300;2024;L8300;;;;2. Entre 1946-1970;;2. 1 an et plus;;;;8,8;9,8;11,5;13,5;16,0;11,4;480;550;670;800;978;703;62;2681;;Estimation directe
B8300;2024;L8300;;;;3. Entre 1971-1990;;;;;;9,3;10,6;12,4;14,5;17,8;12,2;500;615;742;900;1190;791;65;2652;19724;Estimation directe
B8300;2024;L8300;;;;3. Entre 1971-1990;;;;Ensemble 1P;;12,7;13,6;16,3;19,1;23,0;16,4;380;416;472;520;550;463;28;461;2457;Estimation directe
B8300;2024;L8300;;;;3. Entre 1971-1990;;;;Ensemble 2P;;11,5;13,0;14,4;17,0;18,9;14,5;515;560;649;690;765;637;44;823;5309;Estimation directe
B8300;2024;L8300;;;;3. Entre 1971-1990;;;;Ensemble 3P;;9,0;10,3;11,7;12,9;14,4;11,8;607;667;771;860;1032;794;67;836;6662;Estimation directe
B8300;2024;L8300;;;;3. Entre 1971-1990;;;;Ensemble 4P et plus;;8,9;9,6;11,0;12,9;14,1;11,2;723;820;979;1200;1391;1027;92;532;5296;Estimation directe
B8300;2024;L8300;;;;3. Entre 1971-1990;;1. Moins de 1 an;;;;10,3;11,5;13,0;15,4;18,3;12,9;537;654;789;890;1163;829;64;704;;Estimation directe
B8300;2024;L8300;;;;3. Entre 1971-1990;;2. 1 an et plus;;;;9,2;10,5;12,3;14,3;17,1;12,0;500;600;731;907;1190;781;65;1948;;Estimation directe
B8300;2024;L8300;;;;4. Entre 1991-2005;;;;;;10,1;11,9;13,7;15,5;17,6;13,1;500;620;750;925;1270;812;62;1931;6616;Estimation directe
B8300;2024;L8300;;;;4. Entre 1991-2005;;;;Ensemble 1P;;13,5;14,6;17,2;20,2;21,0;17,0;389;429;464;500;535;459;27;188;586;Estimation directe
B8300;2024;L8300;;;;4. Entre 1991-2005;;;;Ensemble 2P;;12,2;13,1;14,7;16,4;18,5;14,6;530;585;646;690;750;644;44;761;2154;Estimation directe
B8300;2024;L8300;;;;4. Entre 1991-2005;;;;Ensemble 3P;;9,0;11,6;13,0;14,2;15,3;12,8;666;760;822;920;1098;868;68;648;2176;Estimation directe
B8300;2024;L8300;;;;4. Entre 1991-2005;;;;Ensemble 4P et plus;;8,5;10,4;11,8;13,8;15,7;11,9;760;925;1135;1294;1490;1138;96;334;1700;Estimation directe
B8300;2024;L8300;;;;4. Entre 1991-2005;;1. Moins de 1 an;;;;10,8;12,0;14,3;16,4;18,5;13,6;480;604;726;891;1198;788;58;597;;Estimation directe
B8300;2024;L8300;;;;4. Entre 1991-2005;;2. 1 an et plus;;;;9,4;11,8;13,5;15,0;17,5;12,9;500;621;754;940;1270;820;63;1334;;Estimation directe
B8300;2024;L8300;;;;5. Après 2005;;;;;;11,1;12,4;14,0;15,7;17,5;13,7;520;600;700;877;1100;767;56;2889;10938;Estimation directe
B8300;2024;L8300;;;;5. Après 2005;;;;Ensemble 1P;;13,3;14,8;16,2;18,7;19,2;16,3;351;399;443;520;580;454;28;285;923;Estimation directe
B8300;2024;L8300;;;;5. Après 2005;;;;Ensemble 2P;;12,1;13,3;14,7;16,3;17,6;14,7;520;570;629;680;720;626;43;1411;4457;Estimation directe
B8300;2024;L8300;;;;5. Après 2005;;;;Ensemble 3P;;10,5;11,6;13,5;14,8;15,7;13,3;650;737;832;923;1069;846;64;972;3860;Estimation directe
B8300;2024;L8300;;;;5. Après 2005;;;;Ensemble 4P et plus;;9,9;11,7;12,4;13,7;16,5;12,6;750;960;1140;1445;1569;1165;92;221;1698;Estimation directe
B8300;2024;L8300;;;;5. Après 2005;;1. Moins de 1 an;;;;11,9;13,3;14,7;16,6;17,8;14,4;520;620;700;824;1012;742;51;919;;Estimation directe
B8300;2024;L8300;;;;5. Après 2005;;2. 1 an et plus;;;;10,8;12,3;13,8;15,4;17,0;13,4;520;598;699;902;1150;777;58;1970;;Estimation directe
B8300;2024;L8300;;;Maison;;;;;;;9,0;10,6;12,4;14,7;17,6;12,5;600;800;1050;1277;1490;1057;84;888;11763;Estimation directe
B8300;2024;L8300;;;Maison;;;;;;Maison 1-3P;8,8;10,0;12,9;16,5;18,3;13,0;520;600;807;1032;1250;842;65;293;5499;Estimation directe
B8300;2024;L8300;;;Maison;;;;;;Maison 4P+;9,2;10,6;12,4;14,0;16,2;12,3;828;979;1200;1400;1587;1211;98;595;6265;Estimation directe
B8300;2024;L8300;;;Maison;;;;;Maison;;9,0;10,6;12,4;14,7;17,6;12,5;600;800;1050;1277;1490;1057;84;888;11763;Estimation directe
B8300;2024;L8300;;;Maison;;;;1. Moins de 1 an;;;10,8;11,8;14,1;16,7;18,7;13,9;720;1035;1275;1449;1793;1249;90;216;;Estimation directe
B8300;2024;L8300;;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;10,9;12,7;16,3;18,2;18,3;15,2;500;624;868;1100;1275;904;60;63;;Estimation directe
B8300;2024;L8300;;;Maison;;;;1. Moins de 1 an;;Maison 4P+;10,8;11,6;14,0;16,2;18,9;13,5;1100;1200;1400;1535;2000;1440;107;153;;Estimation directe
B8300;2024;L8300;;;Maison;;;;2. 1 an et plus;;;8,9;10,4;12,3;14,4;17,1;12,3;600;800;1010;1250;1445;1028;84;672;;Estimation directe
B8300;2024;L8300;;;Maison;;;;2. 1 an et plus;;Maison 1-3P;8,7;10,0;12,7;15,4;18,0;12,7;520;600;807;1010;1250;834;66;230;;Estimation directe
B8300;2024;L8300;;;Maison;;;;2. 1 an et plus;;Maison 4P+;9,1;10,6;12,2;13,6;15,7;12,1;827;934;1190;1356;1500;1171;97;442;;Estimation directe
B8300;2024;L8300;;;Maison;;;1. Moins de 1 an;;;;10,8;11,8;14,1;16,7;18,7;13,9;720;1035;1275;1449;1793;1249;90;216;;Estimation directe
B8300;2024;L8300;;;Maison;;;1. Moins de 1 an;;Maison;;10,8;11,8;14,1;16,7;18,7;13,9;720;1035;1275;1449;1793;1249;90;216;;Estimation directe
B8300;2024;L8300;;;Maison;;;2. 1 an et plus;;;;8,9;10,4;12,3;14,4;17,1;12,3;600;800;1010;1250;1445;1028;84;672;;Estimation directe
B8300;2024;L8300;;;Maison;;;2. 1 an et plus;;Maison;;8,9;10,4;12,3;14,4;17,1;12,3;600;800;1010;1250;1445;1028;84;672;;Estimation directe
B8300;2024;L8300;;;Maison;;1. Avant 1946;;;;;8,7;9,8;11,3;14,0;17,2;11,8;500;600;847;1050;1400;892;76;327;2521;Estimation directe
B8300;2024;L8300;;;Maison;;1. Avant 1946;;;;Maison 1-3P;8,7;9,6;11,3;14,7;18,9;11,8;500;549;679;813;920;699;59;141;1530;Estimation directe
B8300;2024;L8300;;;Maison;;1. Avant 1946;;;;Maison 4P+;8,9;10,6;11,5;13,8;16,2;11,8;800;850;1050;1390;1500;1137;96;186;991;Estimation directe
B8300;2024;L8300;;;Maison;;1. Avant 1946;;1. Moins de 1 an;;;9,9;12,7;14,0;16,4;17,7;13,7;500;720;1144;1459;1512;1099;80;87;;Estimation directe
B8300;2024;L8300;;;Maison;;1. Avant 1946;;2. 1 an et plus;;;8,1;9,6;10,7;13,1;17,1;11,5;500;600;812;1001;1354;856;75;240;;Estimation directe
B8300;2024;L8300;;;Maison;;2. Entre 1946-1970;;;;;8,9;10,6;12,7;15,0;18,7;12,8;570;750;935;1244;1400;990;78;194;3232;Estimation directe
B8300;2024;L8300;;;Maison;;2. Entre 1946-1970;;;;Maison 1-3P;8,9;10,6;12,7;15,0;18,2;12,9;570;626;807;978;1032;826;64;80;1718;Estimation directe
B8300;2024;L8300;;;Maison;;2. Entre 1946-1970;;;;Maison 4P+;8,9;10,0;12,9;15,2;18,9;12,6;750;935;1231;1400;1587;1192;94;114;1514;Estimation directe
B8300;2024;L8300;;;Maison;;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;41;;Estimation directe
B8300;2024;L8300;;;Maison;;2. Entre 1946-1970;;2. 1 an et plus;;;8,9;10,5;12,7;14,7;17,1;12,3;570;638;900;1117;1300;941;76;153;;Estimation directe
B8300;2024;L8300;;;Maison;;3. Entre 1971-1990;;;;;9,3;10,6;12,3;14,0;16,5;12,3;748;934;1110;1229;1430;1123;91;162;3223;Estimation directe
B8300;2024;L8300;;;Maison;;3. Entre 1971-1990;;;;Maison 1-3P;;;;;;;;;;;;;;41;;Estimation directe
B8300;2024;L8300;;;Maison;;3. Entre 1971-1990;;;;Maison 4P+;9,3;10,6;12,2;13,6;14,7;12,1;840;979;1190;1278;1576;1194;99;121;1948;Estimation directe
B8300;2024;L8300;;;Maison;;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;37;;Estimation directe
B8300;2024;L8300;;;Maison;;3. Entre 1971-1990;;2. 1 an et plus;;;9,3;10,6;12,3;14,0;16,3;12,2;683;932;1100;1200;1397;1087;89;125;;Estimation directe
B8300;2024;L8300;;;Maison;;4. Entre 1991-2005;;;;;9,0;11,0;13,2;15,0;16,4;12,8;807;1019;1270;1400;1500;1219;95;156;1516;Estimation directe
B8300;2024;L8300;;;Maison;;4. Entre 1991-2005;;;;Maison 1-3P;;;;;;;;;;;;;;20;;Estimation directe
B8300;2024;L8300;;;Maison;;4. Entre 1991-2005;;;;Maison 4P+;8,5;11,0;12,4;14,0;15,8;12,4;860;1100;1270;1347;1490;1242;100;136;925;Estimation directe
B8300;2024;L8300;;;Maison;;4. Entre 1991-2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;36;;Estimation directe
B8300;2024;L8300;;;Maison;;4. Entre 1991-2005;;2. 1 an et plus;;;8,9;11,0;13,2;15,0;15,9;12,6;807;1017;1270;1400;1500;1211;96;120;;Estimation directe
B8300;2024;L8300;;;Maison;;5. Après 2005;;;;;;;;;;;;;;;;;;49;;Estimation directe
B8300;2024;L8300;;;Maison;;5. Après 2005;;;;Maison 1-3P;;;;;;;;;;;;;;11;;Estimation directe
B8300;2024;L8300;;;Maison;;5. Après 2005;;;;Maison 4P+;;;;;;;;;;;;;;38;;Estimation directe
B8300;2024;L8300;;;Maison;;5. Après 2005;;1. Moins de 1 an;;;;;;;;;;;;;;;;15;;Estimation directe
B8300;2024;L8300;;;Maison;;5. Après 2005;;2. 1 an et plus;;;;;;;;;;;;;;;;34;;Estimation directe
B8300;2024;L8300;;;Maison;1. Avant 1946;;;;;;8,7;9,8;11,3;14,0;17,2;11,8;500;600;847;1050;1400;892;76;327;2521;Estimation directe
B8300;2024;L8300;;;Maison;1. Avant 1946;;;;Maison;;8,7;9,8;11,3;14,0;17,2;11,8;500;600;847;1050;1400;892;76;327;2521;Estimation directe
B8300;2024;L8300;;;Maison;1. Avant 1946;;1. Moins de 1 an;;;;9,9;12,7;14,0;16,4;17,7;13,7;500;720;1144;1459;1512;1099;80;87;;Estimation directe
B8300;2024;L8300;;;Maison;1. Avant 1946;;2. 1 an et plus;;;;8,1;9,6;10,7;13,1;17,1;11,5;500;600;812;1001;1354;856;75;240;;Estimation directe
B8300;2024;L8300;;;Maison;2. Entre 1946-1970;;;;;;8,9;10,6;12,7;15,0;18,7;12,8;570;750;935;1244;1400;990;78;194;3232;Estimation directe
B8300;2024;L8300;;;Maison;2. Entre 1946-1970;;;;Maison;;8,9;10,6;12,7;15,0;18,7;12,8;570;750;935;1244;1400;990;78;194;3232;Estimation directe
B8300;2024;L8300;;;Maison;2. Entre 1946-1970;;1. Moins de 1 an;;;;;;;;;;;;;;;;;41;;Estimation directe
B8300;2024;L8300;;;Maison;2. Entre 1946-1970;;2. 1 an et plus;;;;8,9;10,5;12,7;14,7;17,1;12,3;570;638;900;1117;1300;941;76;153;;Estimation directe
B8300;2024;L8300;;;Maison;3. Entre 1971-1990;;;;;;9,3;10,6;12,3;14,0;16,5;12,3;748;934;1110;1229;1430;1123;91;162;3223;Estimation directe
B8300;2024;L8300;;;Maison;3. Entre 1971-1990;;;;Maison;;9,3;10,6;12,3;14,0;16,5;12,3;748;934;1110;1229;1430;1123;91;162;3223;Estimation directe
B8300;2024;L8300;;;Maison;3. Entre 1971-1990;;1. Moins de 1 an;;;;;;;;;;;;;;;;;37;;Estimation directe
B8300;2024;L8300;;;Maison;3. Entre 1971-1990;;2. 1 an et plus;;;;9,3;10,6;12,3;14,0;16,3;12,2;683;932;1100;1200;1397;1087;89;125;;Estimation directe
