Observatory;Data_year;agglomeration;Zone_calcul;Zone_complementaire;Type_habitat;epoque_construction_local;epoque_construction_homogene;anciennete_locataire_local;anciennete_locataire_homogene;nombre_pieces_local;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B2A00;2024;L2A00;;;Appartement;;3. Entre 1971-1990;;;;Appart 2P;11,8;13,4;15,0;16,9;18,7;14,7;587;615;670;730;779;676;46;201;860;Estimation directe
B2A00;2024;L2A00;;;Appartement;;3. Entre 1971-1990;;;;Appart 3P;8,7;9,6;10,9;12,7;14,0;11,2;664;716;810;917;1091;842;75;223;1476;Estimation directe
B2A00;2024;L2A00;;;Appartement;;3. Entre 1971-1990;;;;Appart 4P+;8,6;9,5;10,2;11,0;12,2;10,4;821;900;961;1104;1311;1025;99;141;1199;Estimation directe
B2A00;2024;L2A00;;;Appartement;;3. Entre 1971-1990;;1. Moins de 1 an;;;10,5;10,8;12,2;16,0;18,6;12,6;599;729;825;1100;1150;904;72;138;;Estimation directe
B2A00;2024;L2A00;;;Appartement;;3. Entre 1971-1990;;2. 1 an et plus;;;8,8;9,6;11,4;14,3;17,1;11,4;556;653;781;950;1104;812;71;539;;Estimation directe
B2A00;2024;L2A00;;;Appartement;;4. Entre 1991-2005;;;;;9,1;10,5;12,0;15,4;17,0;12,3;550;600;735;986;1119;797;65;205;648;Estimation directe
B2A00;2024;L2A00;;;Appartement;;4. Entre 1991-2005;;;;Appart 1P;;;;;;;;;;;;;;25;;Estimation directe
B2A00;2024;L2A00;;;Appartement;;4. Entre 1991-2005;;;;Appart 2P;10,0;10,5;14,5;15,7;17,3;13,8;300;580;700;759;850;644;47;73;238;Estimation directe
B2A00;2024;L2A00;;;Appartement;;4. Entre 1991-2005;;;;Appart 3P;8,7;10,2;11,2;12,0;13,9;11,1;600;650;735;866;993;765;69;58;232;Estimation directe
B2A00;2024;L2A00;;;Appartement;;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;49;;Estimation directe
B2A00;2024;L2A00;;;Appartement;;4. Entre 1991-2005;;1. Moins de 1 an;;;11,1;13,0;14,7;16,3;18,1;14,2;699;700;850;947;1176;891;63;50;;Estimation directe
B2A00;2024;L2A00;;;Appartement;;4. Entre 1991-2005;;2. 1 an et plus;;;9,0;10,5;12,0;14,2;16,7;12,0;550;600;735;991;1119;784;65;155;;Estimation directe
B2A00;2024;L2A00;;;Appartement;;5. Après 2005;;;;;10,8;12,0;13,7;15,5;17,3;13,1;579;687;810;1008;1164;852;65;745;1411;Estimation directe
B2A00;2024;L2A00;;;Appartement;;5. Après 2005;;;;Appart 1P;14,7;15,6;17,7;19,1;21,6;17,5;490;522;567;610;700;572;33;114;132;Estimation directe
B2A00;2024;L2A00;;;Appartement;;5. Après 2005;;;;Appart 2P;12,3;13,9;15,4;16,1;18,2;14,7;540;653;690;720;765;667;45;280;578;Estimation directe
B2A00;2024;L2A00;;;Appartement;;5. Après 2005;;;;Appart 3P;10,8;11,3;12,9;13,9;15,8;12,9;820;840;911;1100;1150;962;75;259;527;Estimation directe
B2A00;2024;L2A00;;;Appartement;;5. Après 2005;;;;Appart 4P+;7,4;9,9;12,0;12,7;13,8;11,1;700;900;1183;1380;1400;1129;102;92;174;Estimation directe
B2A00;2024;L2A00;;;Appartement;;5. Après 2005;;1. Moins de 1 an;;;11,1;12,3;14,1;16,1;17,2;13,7;651;712;855;1000;1130;880;64;276;;Estimation directe
B2A00;2024;L2A00;;;Appartement;;5. Après 2005;;2. 1 an et plus;;;10,4;11,7;13,5;15,4;17,5;12,9;555;680;778;1050;1183;843;65;469;;Estimation directe
B2A00;2024;L2A00;;;Appartement;1. Avant 1946;;;;;;5,8;9,9;11,7;14,4;16,7;11,3;375;620;800;959;1245;812;72;354;1529;Estimation directe
B2A00;2024;L2A00;;;Appartement;1. Avant 1946;;;;Appart 1P;;;;;;;;;;;;;;;39;;Estimation directe
B2A00;2024;L2A00;;;Appartement;1. Avant 1946;;;;Appart 2P;;8,8;10,5;14,5;16,0;18,4;13,2;307;570;643;730;800;615;47;106;349;Estimation directe
B2A00;2024;L2A00;;;Appartement;1. Avant 1946;;;;Appart 3P;;5,8;9,6;11,8;13,5;15,1;11,2;349;690;800;916;1242;806;72;122;620;Estimation directe
B2A00;2024;L2A00;;;Appartement;1. Avant 1946;;;;Appart 4P+;;6,1;9,9;10,1;11,8;14,5;10,3;529;850;1017;1130;1500;1012;98;87;487;Estimation directe
B2A00;2024;L2A00;;;Appartement;1. Avant 1946;;1. Moins de 1 an;;;;10,0;12,2;15,2;16,7;18,5;13,9;620;720;850;1120;1500;929;67;78;;Estimation directe
B2A00;2024;L2A00;;;Appartement;1. Avant 1946;;2. 1 an et plus;;;;5,8;9,6;10,8;13,5;15,6;10,7;349;580;774;936;1132;785;73;276;;Estimation directe
B2A00;2024;L2A00;;;Appartement;2. Entre 1946-1970;;;;;;8,3;9,9;11,6;13,3;15,6;11,2;510;612;773;864;1000;766;68;663;3492;Estimation directe
B2A00;2024;L2A00;;;Appartement;2. Entre 1946-1970;;;;Appart 1P;;13,3;15,1;17,6;20,3;24,8;17,8;400;484;528;615;750;548;31;61;228;Estimation directe
B2A00;2024;L2A00;;;Appartement;2. Entre 1946-1970;;;;Appart 2P;;11,5;12,4;14,0;15,6;17,0;13,9;508;573;603;722;796;641;46;169;571;Estimation directe
B2A00;2024;L2A00;;;Appartement;2. Entre 1946-1970;;;;Appart 3P;;8,7;9,9;11,4;12,5;13,3;11,0;508;641;776;845;928;756;69;281;1701;Estimation directe
B2A00;2024;L2A00;;;Appartement;2. Entre 1946-1970;;;;Appart 4P+;;6,8;8,5;10,5;12,2;13,7;10,3;600;750;880;1000;1133;900;88;152;992;Estimation directe
B2A00;2024;L2A00;;;Appartement;2. Entre 1946-1970;;1. Moins de 1 an;;;;10,0;11,4;12,7;15,2;19,0;12,7;566;720;818;924;1120;841;66;142;;Estimation directe
B2A00;2024;L2A00;;;Appartement;2. Entre 1946-1970;;2. 1 an et plus;;;;8,2;9,8;11,6;13,2;15,2;11,0;508;600;761;850;1000;757;68;521;;Estimation directe
B2A00;2024;L2A00;;;Appartement;3. Entre 1971-1990;;;;;;8,8;9,9;11,6;14,7;17,4;11,6;557;664;800;950;1106;828;71;677;3840;Estimation directe
B2A00;2024;L2A00;;;Appartement;3. Entre 1971-1990;;;;Appart 1P;;13,2;15,0;18,4;20,8;21,2;17,4;450;487;532;560;613;526;30;112;306;Estimation directe
B2A00;2024;L2A00;;;Appartement;3. Entre 1971-1990;;;;Appart 2P;;11,8;13,4;15,0;16,9;18,7;14,7;587;615;670;730;779;676;46;201;860;Estimation directe
B2A00;2024;L2A00;;;Appartement;3. Entre 1971-1990;;;;Appart 3P;;8,7;9,6;10,9;12,7;14,0;11,2;664;716;810;917;1091;842;75;223;1476;Estimation directe
B2A00;2024;L2A00;;;Appartement;3. Entre 1971-1990;;;;Appart 4P+;;8,6;9,5;10,2;11,0;12,2;10,4;821;900;961;1104;1311;1025;99;141;1199;Estimation directe
B2A00;2024;L2A00;;;Appartement;3. Entre 1971-1990;;1. Moins de 1 an;;;;10,5;10,8;12,2;16,0;18,6;12,6;599;729;825;1100;1150;904;72;138;;Estimation directe
B2A00;2024;L2A00;;;Appartement;3. Entre 1971-1990;;2. 1 an et plus;;;;8,8;9,6;11,4;14,3;17,1;11,4;556;653;781;950;1104;812;71;539;;Estimation directe
B2A00;2024;L2A00;;;Appartement;4. Entre 1991-2005;;;;;;9,1;10,5;12,0;15,4;17,0;12,3;550;600;735;986;1119;797;65;205;648;Estimation directe
B2A00;2024;L2A00;;;Appartement;4. Entre 1991-2005;;;;Appart 1P;;;;;;;;;;;;;;;25;;Estimation directe
B2A00;2024;L2A00;;;Appartement;4. Entre 1991-2005;;;;Appart 2P;;10,0;10,5;14,5;15,7;17,3;13,8;300;580;700;759;850;644;47;73;238;Estimation directe
B2A00;2024;L2A00;;;Appartement;4. Entre 1991-2005;;;;Appart 3P;;8,7;10,2;11,2;12,0;13,9;11,1;600;650;735;866;993;765;69;58;232;Estimation directe
B2A00;2024;L2A00;;;Appartement;4. Entre 1991-2005;;;;Appart 4P+;;;;;;;;;;;;;;;49;;Estimation directe
B2A00;2024;L2A00;;;Appartement;4. Entre 1991-2005;;1. Moins de 1 an;;;;11,1;13,0;14,7;16,3;18,1;14,2;699;700;850;947;1176;891;63;50;;Estimation directe
B2A00;2024;L2A00;;;Appartement;4. Entre 1991-2005;;2. 1 an et plus;;;;9,0;10,5;12,0;14,2;16,7;12,0;550;600;735;991;1119;784;65;155;;Estimation directe
B2A00;2024;L2A00;;;Appartement;5. Après 2005;;;;;;10,8;12,0;13,7;15,5;17,3;13,1;579;687;810;1008;1164;852;65;745;1411;Estimation directe
B2A00;2024;L2A00;;;Appartement;5. Après 2005;;;;Appart 1P;;14,7;15,6;17,7;19,1;21,6;17,5;490;522;567;610;700;572;33;114;132;Estimation directe
B2A00;2024;L2A00;;;Appartement;5. Après 2005;;;;Appart 2P;;12,3;13,9;15,4;16,1;18,2;14,7;540;653;690;720;765;667;45;280;578;Estimation directe
B2A00;2024;L2A00;;;Appartement;5. Après 2005;;;;Appart 3P;;10,8;11,3;12,9;13,9;15,8;12,9;820;840;911;1100;1150;962;75;259;527;Estimation directe
B2A00;2024;L2A00;;;Appartement;5. Après 2005;;;;Appart 4P+;;7,4;9,9;12,0;12,7;13,8;11,1;700;900;1183;1380;1400;1129;102;92;174;Estimation directe
B2A00;2024;L2A00;;;Appartement;5. Après 2005;;1. Moins de 1 an;;;;11,1;12,3;14,1;16,1;17,2;13,7;651;712;855;1000;1130;880;64;276;;Estimation directe
B2A00;2024;L2A00;;;Appartement;5. Après 2005;;2. 1 an et plus;;;;10,4;11,7;13,5;15,4;17,5;12,9;555;680;778;1050;1183;843;65;469;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;;8,8;10,0;11,9;14,2;16,7;11,7;541;653;792;947;1129;817;70;2699;11865;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Maison 1-3P;;;;;;;;;;;;;;24;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Ensemble 4P+;7,6;9,5;10,3;12,1;13,7;10,6;680;850;984;1119;1377;1015;96;552;3448;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Maison 4P+;;;;;;;;;;;;;;31;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Appart 1P;13,3;15,7;18,0;20,8;22,8;17,8;424;492;544;585;650;542;31;351;783;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Appart 2P;10,5;13,0;14,8;16,3;18,2;14,2;500;592;670;730;794;653;46;829;2596;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Appart 3P;8,7;9,9;11,6;12,9;14,2;11,4;575;712;806;916;1100;818;72;943;4556;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Appart 4P+;7,4;9,4;10,4;12,0;13,7;10,5;650;845;961;1105;1337;992;95;521;2986;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Ensemble 1P;13,3;15,7;18,0;20,8;22,8;17,8;424;492;544;585;650;542;31;351;790;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Ensemble 2P;10,5;13,0;14,8;16,2;18,2;14,2;501;594;670;726;789;652;46;833;2730;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;;Ensemble 3P;8,7;10,0;11,5;12,9;14,3;11,4;600;721;800;900;1100;817;72;963;4896;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;Maison;;10,0;10,0;11,0;13,8;14,9;11,8;700;750;800;1000;1319;935;79;55;945;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;Appart 1P;;13,3;15,7;18,0;20,8;22,8;17,8;424;492;544;585;650;542;31;351;783;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;Appart 2P;;10,5;13,0;14,8;16,3;18,2;14,2;500;592;670;730;794;653;46;829;2596;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;Appart 3P;;8,7;9,9;11,6;12,9;14,2;11,4;575;712;806;916;1100;818;72;943;4556;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;Appart 4P+;;7,4;9,4;10,4;12,0;13,7;10,5;650;845;961;1105;1337;992;95;521;2986;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;Ensemble 1P;;13,3;15,7;18,0;20,8;22,8;17,8;424;492;544;585;650;542;31;351;790;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;Ensemble 2P;;10,5;13,0;14,8;16,2;18,2;14,2;501;594;670;726;789;652;46;833;2730;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;Ensemble 3P;;8,7;10,0;11,5;12,9;14,3;11,4;600;721;800;900;1100;817;72;963;4896;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;;Ensemble 4P+;;7,6;9,5;10,3;12,1;13,7;10,6;680;850;984;1119;1377;1015;96;552;3448;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;1. Moins de 1 an;;;10,5;11,3;13,4;16,1;18,4;13,2;612;724;841;1048;1250;902;68;694;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;1. Moins de 1 an;;Ensemble 4P+;10,0;10,8;12,0;13,3;15,2;12,2;850;1000;1150;1366;1540;1204;99;128;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;1. Moins de 1 an;;Ensemble 1P;15,5;16,4;19,7;21,2;24,8;18,8;510;520;547;597;698;565;30;94;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;1. Moins de 1 an;;Ensemble 2P;12,7;14,6;15,7;17,0;18,1;15,5;620;675;710;796;836;727;47;237;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;1. Moins de 1 an;;Ensemble 3P;10,3;10,9;12,2;13,8;16,2;12,5;791;810;854;954;1120;906;72;235;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;2. 1 an et plus;;;8,7;10,0;11,7;13,9;16,2;11,5;536;636;775;926;1105;801;70;2005;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;2. 1 an et plus;;Ensemble 4P+;7,3;9,3;10,2;11,7;13,3;10,3;650;840;961;1104;1319;985;95;424;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;2. 1 an et plus;;Ensemble 1P;13,2;15,1;17,6;20,6;21,6;17,5;406;487;543;580;629;535;31;257;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;2. 1 an et plus;;Ensemble 2P;10,5;12,4;14,5;15,8;18,2;13,9;498;585;660;720;760;638;46;596;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;;2. 1 an et plus;;Ensemble 3P;8,7;9,9;11,4;12,8;14,2;11,2;575;700;800;881;1065;802;71;728;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;1. Moins de 1 an;;;;10,5;11,3;13,4;16,1;18,4;13,2;612;724;841;1048;1250;902;68;694;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;1. Moins de 1 an;;Ensemble 1P;;15,5;16,4;19,7;21,2;24,8;18,8;510;520;547;597;698;565;30;94;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;1. Moins de 1 an;;Ensemble 2P;;12,7;14,6;15,7;17,0;18,1;15,5;620;675;710;796;836;727;47;237;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;1. Moins de 1 an;;Ensemble 3P;;10,3;10,9;12,2;13,8;16,2;12,5;791;810;854;954;1120;906;72;235;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;1. Moins de 1 an;;Ensemble 4P+;;10,0;10,8;12,0;13,3;15,2;12,2;850;1000;1150;1366;1540;1204;99;128;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;2. 1 an et plus;;;;8,7;10,0;11,7;13,9;16,2;11,5;536;636;775;926;1105;801;70;2005;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;2. 1 an et plus;;Ensemble 1P;;13,2;15,1;17,6;20,6;21,6;17,5;406;487;543;580;629;535;31;257;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;2. 1 an et plus;;Ensemble 2P;;10,5;12,4;14,5;15,8;18,2;13,9;498;585;660;720;760;638;46;596;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;2. 1 an et plus;;Ensemble 3P;;8,7;9,9;11,4;12,8;14,2;11,2;575;700;800;881;1065;802;71;728;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;;2. 1 an et plus;;Ensemble 4P+;;7,3;9,3;10,2;11,7;13,3;10,3;650;840;961;1104;1319;985;95;424;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;1. Avant 1946;;;;;6,4;9,9;11,7;14,2;16,4;11,3;430;637;764;916;1201;803;71;359;1613;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;1. Avant 1946;;;;Ensemble 4P+;6,1;9,9;10,1;11,9;14,5;10,4;529;850;1009;1130;1500;1010;97;88;534;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;1. Avant 1946;;;;Ensemble 1P;;;;;;;;;;;;;;39;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;1. Avant 1946;;;;Ensemble 2P;8,8;10,5;14,5;16,0;18,0;13,2;307;574;630;730;800;615;47;107;357;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;1. Avant 1946;;;;Ensemble 3P;5,8;9,9;11,8;13,5;14,4;11,3;349;700;750;875;1185;790;70;125;649;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;2. Entre 1946-1970;;;;;8,3;9,9;11,6;13,3;15,6;11,2;510;612;773;869;1000;767;68;665;3670;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;2. Entre 1946-1970;;;;Ensemble 4P+;6,8;8,5;10,5;12,2;13,7;10,3;600;750;900;1000;1174;903;88;153;1071;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;2. Entre 1946-1970;;;;Ensemble 1P;13,3;15,1;17,6;20,3;24,8;17,8;400;484;528;615;750;548;31;61;232;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;2. Entre 1946-1970;;;;Ensemble 2P;11,5;12,4;14,0;15,6;17,0;13,9;508;573;603;722;796;641;46;169;604;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;2. Entre 1946-1970;;;;Ensemble 3P;8,7;9,9;11,4;12,5;13,3;11,0;508;641;776;845;932;757;69;282;1763;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;3. Entre 1971-1990;;;;;9,2;10,0;11,5;14,4;17,3;11,7;560;670;800;955;1145;846;73;694;4124;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;3. Entre 1971-1990;;;;Ensemble 4P+;8,8;9,5;10,2;11,0;12,2;10,6;840;900;980;1104;1366;1057;100;151;1364;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;3. Entre 1971-1990;;;;Ensemble 1P;13,2;15,0;18,4;20,8;21,2;17,4;450;487;532;560;613;526;30;112;307;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;3. Entre 1971-1990;;;;Ensemble 2P;11,8;13,4;15,0;16,9;18,7;14,7;587;615;670;730;779;676;46;201;902;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;3. Entre 1971-1990;;;;Ensemble 3P;8,8;9,6;10,7;12,7;14,0;11,2;664;728;810;917;1124;849;76;230;1550;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;4. Entre 1991-2005;;;;;9,9;10,0;11,3;13,8;16,6;11,7;580;659;800;1000;1144;860;73;220;830;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;4. Entre 1991-2005;;;;Ensemble 4P+;10,0;10,0;10,0;12,9;13,8;11,2;1000;1000;1000;1119;1403;1107;99;59;214;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;25;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;4. Entre 1991-2005;;;;Ensemble 2P;10,0;10,5;14,7;15,9;17,3;13,8;300;580;700;752;850;646;47;74;263;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;4. Entre 1991-2005;;;;Ensemble 3P;8,7;10,5;10,7;12,0;13,3;11,1;600;650;778;808;991;778;70;62;309;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;5. Après 2005;;;;;10,8;11,7;13,7;15,4;17,1;13,1;601;687;820;1000;1183;855;65;761;1629;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;5. Après 2005;;;;Ensemble 4P+;7,4;9,9;12,0;12,9;13,8;11,3;700;949;1219;1380;1446;1171;103;101;265;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;5. Après 2005;;;;Ensemble 1P;14,7;15,6;17,7;19,1;21,6;17,5;490;522;567;610;700;572;33;114;133;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;5. Après 2005;;;;Ensemble 2P;12,3;13,8;15,3;16,0;18,2;14,7;540;630;687;720;760;664;45;282;605;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;;5. Après 2005;;;;Ensemble 3P;11,0;11,1;12,8;13,9;15,1;12,9;770;820;886;1050;1150;937;73;264;626;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;1. Avant 1946;;;;;;6,4;9,9;11,7;14,2;16,4;11,3;430;637;764;916;1201;803;71;359;1613;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;1. Avant 1946;;;;Ensemble 1P;;;;;;;;;;;;;;;39;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;1. Avant 1946;;;;Ensemble 2P;;8,8;10,5;14,5;16,0;18,0;13,2;307;574;630;730;800;615;47;107;357;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;1. Avant 1946;;;;Ensemble 3P;;5,8;9,9;11,8;13,5;14,4;11,3;349;700;750;875;1185;790;70;125;649;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;1. Avant 1946;;;;Ensemble 4P+;;6,1;9,9;10,1;11,9;14,5;10,4;529;850;1009;1130;1500;1010;97;88;534;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;2. Entre 1946-1970;;;;;;8,3;9,9;11,6;13,3;15,6;11,2;510;612;773;869;1000;767;68;665;3670;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;2. Entre 1946-1970;;;;Ensemble 1P;;13,3;15,1;17,6;20,3;24,8;17,8;400;484;528;615;750;548;31;61;232;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;2. Entre 1946-1970;;;;Ensemble 2P;;11,5;12,4;14,0;15,6;17,0;13,9;508;573;603;722;796;641;46;169;604;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;2. Entre 1946-1970;;;;Ensemble 3P;;8,7;9,9;11,4;12,5;13,3;11,0;508;641;776;845;932;757;69;282;1763;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;2. Entre 1946-1970;;;;Ensemble 4P+;;6,8;8,5;10,5;12,2;13,7;10,3;600;750;900;1000;1174;903;88;153;1071;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;3. Entre 1971-1990;;;;;;9,2;10,0;11,5;14,4;17,3;11,7;560;670;800;955;1145;846;73;694;4124;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;3. Entre 1971-1990;;;;Ensemble 1P;;13,2;15,0;18,4;20,8;21,2;17,4;450;487;532;560;613;526;30;112;307;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;3. Entre 1971-1990;;;;Ensemble 2P;;11,8;13,4;15,0;16,9;18,7;14,7;587;615;670;730;779;676;46;201;902;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;3. Entre 1971-1990;;;;Ensemble 3P;;8,8;9,6;10,7;12,7;14,0;11,2;664;728;810;917;1124;849;76;230;1550;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;3. Entre 1971-1990;;;;Ensemble 4P+;;8,8;9,5;10,2;11,0;12,2;10,6;840;900;980;1104;1366;1057;100;151;1364;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;4. Entre 1991-2005;;;;;;9,9;10,0;11,3;13,8;16,6;11,7;580;659;800;1000;1144;860;73;220;830;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;4. Entre 1991-2005;;;;Ensemble 1P;;;;;;;;;;;;;;;25;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;4. Entre 1991-2005;;;;Ensemble 2P;;10,0;10,5;14,7;15,9;17,3;13,8;300;580;700;752;850;646;47;74;263;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;4. Entre 1991-2005;;;;Ensemble 3P;;8,7;10,5;10,7;12,0;13,3;11,1;600;650;778;808;991;778;70;62;309;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;4. Entre 1991-2005;;;;Ensemble 4P+;;10,0;10,0;10,0;12,9;13,8;11,2;1000;1000;1000;1119;1403;1107;99;59;214;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;5. Après 2005;;;;;;10,8;11,7;13,7;15,4;17,1;13,1;601;687;820;1000;1183;855;65;761;1629;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;5. Après 2005;;;;Ensemble 1P;;14,7;15,6;17,7;19,1;21,6;17,5;490;522;567;610;700;572;33;114;133;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;5. Après 2005;;;;Ensemble 2P;;12,3;13,8;15,3;16,0;18,2;14,7;540;630;687;720;760;664;45;282;605;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;5. Après 2005;;;;Ensemble 3P;;11,0;11,1;12,8;13,9;15,1;12,9;770;820;886;1050;1150;937;73;264;626;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;;5. Après 2005;;;;Ensemble 4P+;;7,4;9,9;12,0;12,9;13,8;11,3;700;949;1219;1380;1446;1171;103;101;265;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;Maison;;;;;;;10,0;10,0;11,0;13,8;14,9;11,8;700;750;800;1000;1319;935;79;55;945;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;Maison;;;;;;Maison 1-3P;;;;;;;;;;;;;;24;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;Maison;;;;;;Maison 4P+;;;;;;;;;;;;;;31;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;Maison;;;;;Maison;;10,0;10,0;11,0;13,8;14,9;11,8;700;750;800;1000;1319;935;79;55;945;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;Maison;;;;1. Moins de 1 an;;;;;;;;;;;;;;;;10;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;Maison;;;;1. Moins de 1 an;;Maison 1-3P;;;;;;;;;;;;;;2;;Estimation directe
B2A00;2024;L2A00;L2A00.1.01;;Maison;;;;1. Moins de 1 an;;Maison 4P+;;;;;;;;;;;;;;8;;Estimation directe
